,mol_idx,atom_idx,predicted_shift,true_shift,error
89,5384,2,122.715525,123.7,-0.9844750000000033
90,5384,3,120.765095,120.7,0.06509499999999946
91,5384,4,119.442147,119.5,-0.05785299999999438
92,5384,5,126.13019,126.3,-0.16980999999999824
93,5384,6,131.65626500000002,130.3,1.3562650000000076
94,5384,7,123.673703,125.1,-1.426296999999991
95,5384,8,113.3168,111.7,1.6167999999999978
96,5384,9,134.12606,135.0,-0.8739400000000046
97,5384,10,109.397955,107.7,1.6979549999999932
98,5384,11,146.351115,147.8,-1.4488850000000184
99,5384,12,55.860109,56.1,-0.23989100000000008
100,5384,13,31.155689000000002,32.3,-1.1443109999999947
101,5384,14,65.451525,65.4,0.051524999999998045
102,5385,0,110.09827999999999,110.3,-0.20172000000000878
103,5385,1,142.67226499999998,143.0,-0.3277350000000183
104,5385,2,122.96429,122.4,0.5642899999999997
105,5385,3,120.910463,121.1,-0.1895370000000014
106,5385,4,119.81950499999999,120.7,-0.8804950000000105
107,5385,5,126.3202325,127.3,-0.9797674999999941
108,5385,6,134.791695,134.3,0.4916949999999929
109,5385,7,123.6081825,123.8,-0.19181749999999909
110,5385,8,118.36590949999999,117.5,0.8659094999999866
111,5385,9,123.06995,125.2,-2.130049999999997
112,5385,10,112.74335500000001,112.6,0.1433550000000139
113,5385,11,144.42392,144.6,-0.1760799999999847
114,5385,12,95.29227,96.1,-0.8077299999999923
115,5385,13,56.6348305,56.6,0.03483049999999821
116,5385,14,169.625535,168.1,1.5255350000000192
117,5385,15,31.2875425,32.4,-1.1124574999999979
118,5328,0,132.811475,133.1,-0.2885249999999928
119,5328,1,112.28221500000001,113.5,-1.2177849999999921
120,5328,2,133.03674999999998,133.1,-0.06325000000001069
121,5328,3,122.07129499999999,122.7,-0.6287050000000107
122,5328,4,155.0831,154.2,0.8831000000000131
123,5328,5,121.8509775,122.7,-0.8490225000000038
124,5328,6,73.058445,72.7,0.35844500000000323
125,5328,7,118.620762,118.4,0.22076199999999346
126,5328,8,142.762445,142.5,0.2624450000000138
127,5328,9,113.668932,114.0,-0.3310680000000019
128,5328,10,24.762993,24.8,-0.037006999999999124
129,5328,11,24.864019499999998,24.8,0.06401949999999701
130,5329,0,116.440095,115.7,0.7400949999999966
131,5329,1,136.59643,137.1,-0.5035699999999963
132,5329,2,41.295680000000004,41.0,0.2956800000000044
133,5329,3,37.969612,37.4,0.5696119999999993
134,5329,4,19.2977075,19.4,-0.10229249999999723
135,5329,5,144.10595999999998,144.0,0.10595999999998185
136,5329,6,113.13101499999999,112.5,0.6310149999999908
137,5330,0,18.139850000000003,16.5,1.6398500000000027
138,5330,1,38.9466235,38.8,0.14662350000000401
139,5330,2,69.5181,70.0,-0.481899999999996
140,5330,3,68.72487000000001,70.0,-1.27512999999999
141,5330,4,38.1137505,36.5,1.6137505000000019
142,5330,5,17.378971,18.5,-1.121029
143,5330,6,14.531506499999999,15.0,-0.468493500000001
144,5331,0,144.913405,147.4,-2.486594999999994
145,5331,1,40.635257499999994,43.3,-2.6647425000000027
146,5331,2,128.9497,131.0,-2.050299999999993
147,5331,3,132.13848000000002,132.0,0.13848000000001548
148,5331,4,128.1465,127.5,0.6465000000000032
149,5331,5,37.4497645,35.5,1.9497645000000006
150,5331,6,135.70498,137.4,-1.6950199999999995
151,5331,7,116.3227425,115.0,1.322742500000004
152,5332,0,142.30349,143.4,-1.096509999999995
153,5332,3,41.255412,40.5,0.7554119999999998
154,5332,5,118.341612,118.1,0.2416120000000035
155,5332,6,35.067156999999995,34.9,0.167156999999996
156,5332,7,21.26079,21.2,0.06079000000000079
157,5332,8,21.3746215,21.7,-0.32537849999999935
158,5332,9,32.2682485,32.4,-0.13175150000000002
159,5332,10,19.418387000000003,19.7,-0.28161299999999656
160,5332,11,19.344383,20.0,-0.6556169999999995
161,5333,0,123.19656,123.2,-0.003439999999997667
162,5333,1,131.23681,128.3,2.93680999999998
163,5333,2,131.237665,128.3,2.9376649999999813
164,5333,3,123.12952999999999,123.2,-0.07047000000001447
165,5333,4,134.88819999999998,134.6,0.28819999999998913
166,5333,5,134.92585,134.6,0.32585000000000264
167,5333,6,166.75578000000002,162.7,4.055780000000027
168,5333,7,166.746665,162.7,4.046665000000019
169,5333,8,62.605402,64.7,-2.094598000000005
170,5333,9,77.2809325,76.4,0.8809325000000001
171,5333,10,76.82870249999999,80.0,-3.1712975000000085
172,5334,0,10.8915715,10.4,0.49157149999999916
173,5334,1,30.060623999999997,30.6,-0.5393760000000043
174,5334,2,53.16912,52.6,0.5691199999999981
175,5334,3,37.913005999999996,37.3,0.6130059999999986
176,5334,4,28.539506000000003,28.4,0.13950600000000435
177,5334,5,22.587555000000002,22.9,-0.31244499999999675
178,5334,6,14.0312165,14.1,-0.06878350000000033
179,5335,0,36.6260185,33.9,2.726018500000002
180,5335,1,36.569689,37.5,-0.9303110000000032
181,5335,2,147.47699,144.4,3.076989999999995
182,5335,3,112.4892375,111.2,1.2892374999999987
183,5336,0,35.714423999999994,37.5,-1.785576000000006
184,5336,1,36.397974000000005,35.4,0.9979740000000064
185,5336,2,169.554985,169.5,0.05498499999998785
186,5336,3,39.715828,43.3,-3.5841719999999953
187,5336,4,45.756555,43.7,2.056554999999996
188,5336,5,22.410172,22.5,-0.08982800000000069
189,5336,6,82.52205000000001,84.5,-1.9779499999999928
190,5336,7,74.0133875,72.6,1.413387499999999
191,5336,8,200.64251000000002,199.3,1.3425100000000043
192,5337,0,116.259455,115.1,1.1594550000000083
193,5337,1,140.66557,140.5,0.16557000000000244
194,5337,2,187.224895,188.9,-1.675105000000002
195,5337,3,35.809657,35.4,0.4096570000000028
196,5337,4,159.5671,158.2,1.367100000000022
197,5337,5,160.49962,159.5,0.9996199999999931
198,5338,0,191.75126,193.7,-1.9487399999999866
199,5338,1,124.660555,121.9,2.7605549999999965
200,5338,2,165.745885,166.9,-1.1541150000000187
201,5338,3,47.080929999999995,44.3,2.780929999999998
202,5338,4,146.54691,149.4,-2.853090000000009
203,5338,5,34.1751615,35.0,-0.8248384999999985
204,5338,6,29.563436,28.9,0.6634360000000008
205,5338,7,29.2453195,28.9,0.3453195000000022
206,5338,8,29.2236385,28.9,0.3236385000000013
207,5338,9,170.153435,171.8,-1.6465650000000096
208,5339,0,30.9378005,27.0,3.9378005000000016
209,5339,1,197.022975,195.5,1.5229750000000024
210,5339,2,55.823721,58.9,-3.0762789999999995
211,5339,3,38.481397,36.5,1.9813970000000012
212,5340,0,112.715062,109.4,3.3150619999999975
213,5340,1,122.561667,122.0,0.5616669999999999
214,5340,2,122.017055,122.0,0.017054999999999154
215,5340,3,114.456455,109.4,5.056455
216,5340,4,136.56617,132.2,4.366170000000011
217,5340,5,135.962355,132.2,3.7623550000000137
218,5340,6,167.14586500000001,168.1,-0.9541349999999795
219,5341,0,113.904365,113.7,0.2043649999999957
220,5341,1,131.502815,131.5,0.0028149999999982356
221,5341,2,118.814695,119.4,-0.5853050000000053
222,5341,3,131.22155,131.5,-0.2784499999999923
223,5341,4,113.79888199999999,113.7,0.09888199999998903
224,5341,5,152.56238000000002,151.0,1.5623800000000188
225,5341,6,167.353915,167.2,0.15391500000001201
226,5341,7,51.569766,51.6,-0.030234000000000094
227,5342,0,131.392065,131.8,-0.40793500000000904
228,5342,1,127.995395,127.9,0.09539499999999634
229,5342,2,128.102935,127.9,0.20293499999999653
230,5342,3,131.353395,131.8,-0.44660500000000525
231,5342,4,125.656723,126.2,-0.5432770000000033
232,5342,5,125.54287,126.2,-0.6571300000000093
233,5342,6,89.46276800000001,87.7,1.7627680000000083
234,5342,7,92.394405,93.8,-1.405594999999991
235,5342,8,115.641655,115.8,-0.15834499999999707
236,5342,9,132.761615,133.4,-0.6383849999999995
237,5342,10,114.708935,114.3,0.4089349999999996
238,5342,11,159.78662,160.0,-0.2133800000000008
239,5342,12,114.489232,114.3,0.18923200000000406
240,5342,13,132.789965,133.4,-0.6100350000000105
241,5342,14,55.1617165,55.6,-0.43828350000000427
242,5342,15,89.714335,87.7,2.0143350000000027
243,5342,16,92.9665425,93.8,-0.8334574999999944
244,5342,17,115.1621245,115.8,-0.6378754999999927
245,5342,18,133.056005,133.4,-0.3439950000000067
246,5342,19,114.699625,114.3,0.39962500000000034
247,5342,20,160.00838499999998,160.0,0.008384999999975662
248,5342,21,114.506895,114.3,0.20689500000000294
249,5342,22,132.86861499999998,133.4,-0.5313850000000286
250,5342,23,55.16086,55.6,-0.43914000000000186
251,5343,0,157.152965,158.6,-1.4470349999999996
252,5343,1,111.135497,110.5,0.6354970000000009
253,5343,2,127.60722,127.4,0.2072199999999924
254,5343,3,120.79375,120.7,0.09375
255,5343,4,126.573285,128.1,-1.5267149999999958
256,5343,5,132.85336,132.6,0.2533600000000149
257,5343,6,55.219787499999995,55.2,0.01978749999999252
258,5343,7,30.824356,30.3,0.5243560000000009
259,5343,8,10.427876000000001,10.5,-0.07212399999999874
260,5343,9,70.276768,71.9,-1.6232320000000016
261,5344,0,136.74112,138.2,-1.4588799999999935
262,5344,1,126.38459399999999,127.5,-1.1154060000000072
263,5344,2,148.74192,148.1,0.6419199999999989
264,5344,3,152.57538499999998,152.5,0.07538499999998294
265,5344,4,122.32423,123.8,-1.4757699999999971
266,5344,5,204.21831,201.9,2.3183099999999968
267,5344,6,75.79154,77.2,-1.4084600000000052
268,5344,7,27.216141,27.5,-0.28385899999999964
269,5344,8,27.27234,27.5,-0.2276600000000002
270,5345,0,115.644362,115.9,-0.2556380000000047
271,5345,1,139.045455,142.0,-2.954544999999996
272,5345,2,178.769905,176.4,2.3699049999999886
273,5345,3,177.53482,180.2,-2.6651799999999923
274,5345,4,147.01454999999999,146.9,0.11454999999997995
275,5345,5,128.50545,134.5,-5.994550000000004
276,5345,6,134.273795,135.9,-1.6262049999999988
277,5345,7,127.32900000000001,129.4,-2.070999999999998
278,5345,8,154.3348,154.9,-0.5652000000000044
279,5345,9,134.71685000000002,147.9,-13.183149999999983
280,5345,10,161.49975999999998,160.7,0.799759999999992
281,5345,11,127.83604,128.7,-0.8639599999999916
282,5346,0,31.322335000000002,31.3,0.02233500000000177
283,5346,1,27.501751,27.5,0.0017509999999987258
284,5346,2,31.304468,31.3,0.00446799999999925
285,5346,3,31.3194555,31.3,0.019455499999999404
286,5346,4,93.492095,93.6,-0.10790499999998815
287,5346,5,73.308405,73.6,-0.29159500000000094
288,5346,6,48.1655845,48.2,-0.03441550000000149
289,5346,7,53.8288535,53.4,0.42885350000000244
290,5346,8,25.673122499999998,26.1,-0.42687750000000335
291,5346,9,24.603894500000003,24.2,0.4038945000000034
292,5346,10,25.8606205,26.1,-0.23937950000000185
293,5346,11,53.5723155,53.4,0.1723155000000034
294,5347,0,126.35844,126.7,-0.3415600000000012
295,5347,1,133.014375,134.5,-1.4856249999999989
296,5347,2,133.75626999999997,133.0,0.7562699999999722
297,5347,3,126.064355,126.7,-0.6356449999999967
298,5347,4,133.226405,132.9,0.32640499999999406
299,5347,5,133.009505,133.9,-0.8904950000000156
300,5347,6,182.24918000000002,183.8,-1.5508199999999874
301,5347,7,134.232765,134.9,-0.6672350000000051
302,5347,8,112.61668800000001,113.0,-0.38331199999998944
303,5347,9,183.69780500000002,184.9,-1.202194999999989
304,5347,10,116.19311,115.5,0.6931100000000043
305,5347,11,134.10872,135.3,-1.1912800000000061
306,5347,12,118.5679575,117.3,1.2679575000000085
307,5347,13,152.38127,152.5,-0.11872999999999934
308,5347,14,29.404342,29.6,-0.19565800000000166
309,5348,0,130.70333,131.4,-0.6966700000000117
310,5348,1,133.39534,133.8,-0.4046600000000069
311,5348,2,135.090705,135.6,-0.5092949999999803
312,5348,3,127.216318,127.9,-0.6836820000000046
313,5348,4,136.56894499999999,136.5,0.06894499999998516
314,5348,5,117.12248,117.6,-0.4775199999999984
315,5348,6,132.660545,133.1,-0.43945499999998106
316,5348,7,132.92984,133.0,-0.07015999999998712
317,5348,8,126.639797,127.5,-0.8602029999999985
318,5348,9,133.975915,134.7,-0.7240850000000023
319,5348,10,133.99581999999998,134.7,-0.704180000000008
320,5348,11,126.67054999999999,127.5,-0.8294500000000085
321,5348,12,182.77275,180.9,1.8727499999999964
322,5348,13,182.21409,181.6,0.6140900000000045
323,5348,14,116.9649975,117.0,-0.03500250000000449
324,5349,0,107.241505,106.3,0.9415050000000065
325,5349,1,129.125145,129.8,-0.674855000000008
326,5349,2,140.60219999999998,140.5,0.10219999999998208
327,5349,3,125.667495,126.5,-0.8325049999999976
328,5349,4,122.045245,124.1,-2.054755
329,5349,5,117.83924999999999,118.0,-0.16075000000000728
330,5349,6,128.086657,128.4,-0.31334300000000326
331,5349,7,116.04768200000001,117.2,-1.152317999999994
332,5349,8,141.137995,141.0,0.13799499999998943
333,5350,0,187.34515,187.6,-0.2548500000000047
334,5350,1,133.36920500000002,133.9,-0.5307949999999835
335,5350,2,146.68035500000002,146.7,-0.019644999999968604
336,5350,3,182.74776,182.0,0.7477599999999995
337,5350,4,159.125075,158.9,0.2250750000000039
338,5350,5,107.65809300000001,107.3,0.3580930000000109
339,5350,6,34.846475,35.0,-0.1535250000000019
340,5350,7,137.576235,136.0,1.576234999999997
341,5350,8,128.600985,129.5,-0.8990149999999915
342,5350,9,128.65893499999999,128.9,-0.2410650000000203
343,5350,10,126.82255549999999,127.1,-0.2774445000000014
344,5350,11,128.62484,128.9,-0.2751599999999996
345,5350,12,128.68316,129.5,-0.8168400000000133
346,5350,13,56.087946,56.5,-0.4120539999999977
347,5351,0,42.6723825,42.8,-0.1276174999999995
348,5351,1,210.09627,209.2,0.8962700000000154
349,5351,2,35.888695,36.1,-0.21130500000000296
350,5351,3,7.922778,7.7,0.22277799999999992
351,5351,4,42.391739,41.7,0.6917389999999983
352,5351,5,13.062053,13.5,-0.4379469999999994
353,5351,6,204.002525,203.4,0.6025249999999858
354,5352,0,116.7456625,116.6,0.14566250000000025
355,5352,1,157.78527,158.1,-0.3147299999999973
356,5352,2,115.94491,116.3,-0.3550900000000041
357,5352,3,127.54516000000001,127.9,-0.3548399999999958
358,5352,4,123.02954,123.8,-0.7704599999999999
359,5352,5,145.89645000000002,145.5,0.39645000000001573
360,5352,6,78.49781999999999,78.3,0.197819999999993
361,5352,7,162.28516000000002,162.2,0.08516000000003032
362,5352,8,21.377504000000002,21.2,0.17750400000000255
363,5352,9,41.192148,41.1,0.09214800000000167
364,5352,10,72.1350175,71.5,0.6350175000000036
365,5353,0,120.769465,118.6,2.1694650000000024
366,5353,1,146.845055,145.5,1.345055000000002
367,5353,2,146.53733,145.5,1.0373299999999972
368,5353,3,120.775593,118.6,2.1755930000000063
369,5353,4,125.982565,126.3,-0.31743500000000324
370,5353,5,125.86198,126.3,-0.4380199999999945
371,5353,6,81.361505,78.7,2.661504999999991
372,5353,7,29.107239999999997,26.4,2.7072399999999988
373,5353,8,29.402421500000003,26.4,3.002421500000004
374,5353,9,81.83166,78.7,3.1316599999999966
375,5354,0,26.791987499999998,24.8,1.991987499999997
376,5354,3,32.668664,31.4,1.2686640000000011
377,5354,4,200.513555,198.4,2.113554999999991
378,5354,5,198.24484999999999,200.9,-2.6551500000000203
379,5354,6,23.8373985,28.5,-4.662601500000001
380,5354,7,173.054975,171.9,1.1549750000000074
381,5354,8,51.472331999999994,51.2,0.2723319999999916
382,5354,9,15.2079875,15.4,-0.19201250000000059
383,5354,10,23.2914945,28.7,-5.4085055
384,5355,0,148.926185,147.0,1.9261850000000038
385,5355,1,160.36228,160.5,-0.13772000000000162
386,5355,2,115.207077,114.6,0.6070770000000039
387,5355,3,142.39494000000002,145.1,-2.7050599999999747
388,5355,4,144.55612,143.0,1.5561199999999928
389,5355,5,96.00462300000001,94.4,1.6046230000000037
390,5355,10,12.541546499999999,12.7,-0.15845350000000025
391,5356,0,56.724729999999994,58.0,-1.2752700000000061
392,5356,1,80.7438625,88.0,-7.256137499999994
393,5356,3,41.002293,47.4,-6.397706999999997
394,5356,4,57.580301500000004,55.1,2.480301500000003
395,5356,5,27.6904085,32.0,-4.3095915
396,5356,6,26.620407999999998,30.0,-3.3795920000000024
397,5356,7,44.0201925,45.8,-1.7798074999999969
398,5356,8,179.259275,179.1,0.15927500000000805
399,5357,0,23.692788,27.1,-3.4072120000000012
400,5357,1,25.581474999999998,28.4,-2.818525000000001
401,5357,2,42.1102315,44.6,-2.489768500000004
402,5357,3,40.8773725,43.3,-2.4226274999999973
403,5357,4,32.3095335,33.1,-0.7904665000000008
404,5357,5,59.4495285,61.6,-2.150471500000002
405,5357,6,34.657593,35.3,-0.6424069999999986
406,5357,7,59.489645,62.6,-3.1103549999999984
407,5358,0,23.993534,25.5,-1.5064659999999996
408,5358,1,26.7103925,27.6,-0.8896075000000003
409,5358,2,42.1182515,45.9,-3.781748499999999
410,5358,3,39.2464435,40.2,-0.9535565000000048
411,5358,4,32.231972,33.5,-1.268028000000001
412,5358,5,57.2630615,59.2,-1.9369385000000037
413,5358,6,33.4914425,35.2,-1.7085575000000048
414,5358,7,58.3698325,61.7,-3.3301675000000017
415,5359,0,47.0892425,46.5,0.5892424999999974
416,5359,1,43.9961285,44.7,-0.7038715000000053
417,5359,2,47.408451,51.0,-3.5915490000000005
418,5359,3,47.9820565,44.0,3.9820564999999988
419,5359,4,135.67205,134.9,0.7720500000000072
420,5359,5,135.878935,134.7,1.178935000000024
421,5359,6,59.330156,60.4,-1.0698439999999962
422,5359,7,28.918377,31.1,-2.181623000000002
423,5359,8,59.888808499999996,61.5,-1.6111915000000039
424,5359,9,47.2712595,52.0,-4.728740500000001
425,5360,0,64.66020499999999,64.9,-0.23979500000001508
426,5360,1,28.136986,26.7,1.436986000000001
427,5360,2,24.518383,24.3,0.21838299999999933
428,5360,3,47.5381115,46.7,0.8381114999999966
429,5360,4,200.256845,200.5,-0.24315500000000156
430,5360,5,154.44268,153.9,0.5426799999999901
431,5360,6,80.834235,80.2,0.6342350000000039
432,5360,7,28.124841,28.4,-0.2751589999999986
433,5360,8,28.20774,28.4,-0.19225999999999743
434,5360,9,28.134432,28.4,-0.26556799999999825
435,5361,0,56.967415,55.1,1.8674150000000012
436,5361,2,24.6369895,23.8,0.8369894999999978
437,5361,3,47.447782000000004,46.6,0.8477820000000023
438,5361,4,65.846105,63.5,2.3461049999999943
439,5361,5,175.375995,175.9,-0.5240050000000167
440,5361,7,32.6686155,32.1,0.5686154999999999
441,5361,9,177.578685,178.0,-0.4213149999999928
442,5361,10,39.133712,38.3,0.8337120000000056
443,5361,11,27.094420999999997,26.7,0.3944209999999977
444,5361,12,27.0237965,26.7,0.32379650000000026
445,5361,13,26.9793555,26.7,0.2793555000000012
446,5362,0,59.584956500000004,52.4,7.1849565000000055
447,5362,1,71.90921750000001,69.7,2.2092175000000083
448,5362,2,42.0868585,43.3,-1.213141499999999
449,5362,3,71.9118875,71.1,0.8118875000000116
450,5362,4,56.273582000000005,60.9,-4.626417999999994
451,5362,5,146.437345,147.2,-0.7626549999999952
452,5362,6,128.852575,128.7,0.152575000000013
453,5362,7,123.40745000000001,123.7,-0.29254999999999143
454,5362,8,147.081395,147.4,-0.31860500000001934
455,5362,9,123.47055,123.7,-0.22944999999999993
456,5362,10,128.79243,128.7,0.09243000000000734
457,5362,11,65.01285150000001,61.2,3.812851500000008
458,5362,12,172.995125,173.3,-0.3048750000000098
459,5362,13,61.500665,62.7,-1.199335000000005
460,5362,14,14.217026,14.4,-0.18297399999999975
461,5363,0,104.73702499999999,103.2,1.5370249999999857
462,5363,2,58.861673499999995,58.3,0.5616734999999977
463,5363,3,128.93309499999998,127.1,1.833094999999986
464,5363,4,71.7785125,71.2,0.5785125000000022
465,5363,5,34.2814025,36.4,-2.1185975
466,5363,6,54.9260485,52.4,2.5260485000000017
467,5363,8,20.611957,20.9,-0.2880429999999983
468,5363,10,51.635684999999995,52.1,-0.46431500000000625
469,5364,0,76.069083,73.4,2.6690830000000005
470,5364,1,37.454750000000004,38.3,-0.845249999999993
471,5364,2,66.98747499999999,66.5,0.4874749999999892
472,5364,3,30.825767,30.3,0.5257669999999983
473,5364,4,20.1221485,20.6,-0.4778514999999999
474,5364,5,26.594285999999997,26.5,0.09428599999999676
475,5364,6,26.752919,26.0,0.7529189999999986
476,5364,7,24.441225000000003,25.5,-1.0587749999999971
477,5364,8,64.613517,64.0,0.6135170000000016
478,5364,9,63.304171499999995,63.5,-0.19582850000000462
479,5364,12,18.621882499999998,17.7,0.9218824999999988
480,5365,0,119.322375,119.0,0.32237499999999386
481,5365,1,149.63247,148.6,1.0324700000000178
482,5365,2,36.089341000000005,34.9,1.189341000000006
483,5365,3,37.4460775,36.9,0.5460775000000027
484,5365,4,25.191207,24.7,0.4912069999999993
485,5365,5,69.402355,70.8,-1.3976449999999971
486,5365,6,32.621862500000006,32.2,0.42186250000000314
487,5365,7,27.5780525,28.2,-0.621947500000001
488,5365,8,22.263400500000003,22.1,0.16340050000000161
489,5365,9,41.1691685,41.9,-0.7308315000000007
490,5365,10,21.805348000000002,23.6,-1.7946519999999992
491,5366,0,117.40800300000001,117.2,0.20800300000000504
492,5366,1,151.19551,150.6,0.5955100000000186
493,5366,2,36.618632000000005,34.8,1.818632000000008
494,5366,3,35.116438,34.6,0.5164380000000008
495,5366,4,24.9181375,24.7,0.21813750000000098
496,5366,5,68.28205,67.9,0.38204999999999245
497,5366,6,32.9854225,32.2,0.7854224999999957
498,5366,7,27.332164,27.7,-0.3678360000000005
499,5366,8,22.0553505,21.9,0.15535050000000084
500,5366,9,41.4472465,41.4,0.04724649999999997
501,5366,10,22.8694705,22.7,0.1694704999999992
502,5366,11,170.8152,170.7,0.11520000000001573
503,5366,12,20.710143,21.4,-0.6898569999999999
504,5367,0,28.0785505,30.4,-2.3214495
505,5367,1,30.5008955,30.5,0.0008954999999986057
506,5367,2,101.23894,92.7,8.538939999999997
507,5367,3,174.56409,171.8,2.7640899999999817
508,5367,4,122.50401,124.7,-2.195990000000009
509,5367,5,137.97699,139.5,-1.5230099999999993
510,5367,6,34.337636,36.9,-2.562363999999995
511,5367,7,72.871395,75.6,-2.7286049999999875
512,5367,8,167.08619,168.2,-1.1138100000000009
513,5367,9,20.376645500000002,21.4,-1.0233544999999964
514,5368,0,28.8723575,30.3,-1.427642500000001
515,5368,1,30.3519955,25.3,5.0519955
516,5368,2,100.9512905,92.1,8.851290500000005
517,5368,3,173.470845,171.5,1.970844999999997
518,5368,4,122.233905,124.2,-1.96609500000001
519,5368,5,139.64367,140.2,-0.5563300000000027
520,5368,6,33.2541255,33.1,0.15412549999999925
521,5368,7,71.366562,74.4,-3.033438000000004
522,5368,8,167.58875,168.0,-0.41124999999999545
523,5368,9,19.225491499999997,19.9,-0.6745085000000017
524,5369,0,40.305634999999995,41.1,-0.7943650000000062
525,5369,1,139.227315,137.3,1.927314999999993
526,5369,2,125.28629,125.0,0.28628999999999394
527,5369,3,139.297395,138.0,1.2973949999999945
528,5369,4,124.602223,125.0,-0.39777700000000493
529,5369,5,139.397325,137.3,2.0973249999999837
530,5369,6,36.115015,39.0,-2.8849850000000004
