,mol_idx,atom_idx,predicted_shift,true_shift,error
331,5362,9,123.520744,123.7,-0.17925262
332,5362,10,128.1864,128.7,-0.5135956
333,5362,11,66.18965,61.2,4.9896507
334,5362,12,173.0956,173.3,-0.20440674
335,5362,13,60.797077,62.7,-1.9029236
336,5362,14,14.319273,14.4,-0.08072662
337,5363,0,104.56458,103.2,1.3645859
338,5363,2,57.76418,58.3,-0.53582
339,5363,3,128.40263,127.1,1.3026352
340,5363,4,72.42994,71.2,1.2299423
341,5363,5,36.535366,36.4,0.13536453
342,5363,6,53.734898,52.4,1.3348961
343,5363,8,21.164974,20.9,0.2649746
344,5345,6,134.32977,135.9,-1.570221
345,5345,7,127.204216,129.4,-2.195778
346,5345,8,153.78036,154.9,-1.1196289
347,5345,9,134.83458,147.9,-13.065414
348,5345,10,161.65399,160.7,0.95399475
349,5345,11,127.43145,128.7,-1.268547
350,5346,0,30.82595,31.3,-0.4740486
351,5346,1,27.255486,27.5,-0.24451447
352,5346,2,31.137218,31.3,-0.16278076
353,5346,3,30.973694,31.3,-0.3263054
354,5346,4,92.965645,93.6,-0.63435364
355,5346,5,74.47359,73.6,0.87358856
356,5346,6,46.465942,48.2,-1.7340584
357,5346,7,53.146984,53.4,-0.25301743
358,5346,8,26.077541,26.1,-0.02245903
359,5346,9,24.867691,24.2,0.6676903
360,5346,10,26.036201,26.1,-0.063798904
361,5346,11,53.423607,53.4,0.023605347
362,5347,0,126.75902,126.7,0.059020996
363,5347,1,132.79826,134.5,-1.7017365
364,5347,2,133.57501,133.0,0.5750122
365,5347,3,126.45888,126.7,-0.24111938
366,5347,4,133.03523,132.9,0.13523865
367,5347,5,132.68529,133.9,-1.2147064
368,5347,6,180.44748,183.8,-3.3525238
369,5347,7,133.70401,134.9,-1.1959839
370,5347,8,115.74942,113.0,2.7494202
371,5347,9,181.51013,184.9,-3.389862
372,5347,10,119.56961,115.5,4.0696106
373,5347,11,133.06769,135.3,-2.232315
374,5347,12,116.48935,117.3,-0.8106537
375,5347,13,147.78558,152.5,-4.7144165
376,5347,14,28.580559,29.6,-1.0194416
377,5348,0,131.53996,131.4,0.13996887
378,5348,1,133.26218,133.8,-0.53782654
379,5348,2,132.9234,135.6,-2.6766052
380,5348,3,127.99284,127.9,0.0928421
381,5348,4,136.27011,136.5,-0.22988892
382,5348,5,113.760925,117.6,-3.8390732
383,5348,6,133.36595,133.1,0.26594543
384,5348,7,133.71404,133.0,0.71403503
385,5348,8,127.17515,127.5,-0.324852
386,5348,9,134.42613,134.7,-0.27386475
387,5348,10,134.78677,134.7,0.08677673
388,5348,11,126.795,127.5,-0.70500183
389,5348,12,182.74841,180.9,1.8484192
390,5348,13,181.63553,181.6,0.03552246
391,5348,14,118.14513,117.0,1.1451263
392,5349,0,108.550766,106.3,2.250763
393,5349,1,123.30823,129.8,-6.4917755
394,5349,2,140.81534,140.5,0.31533813
395,5349,3,127.25271,126.5,0.75270844
396,5349,4,124.49333,124.1,0.39333344
397,5349,5,118.3293,118.0,0.32929993
398,5349,6,124.70757,128.4,-3.692421
399,5349,7,115.96697,117.2,-1.2330246
400,5349,8,143.41487,141.0,2.4148712
401,5350,0,185.88748,187.6,-1.7125244
402,5350,1,132.20776,133.9,-1.6922302
403,5350,2,145.36943,146.7,-1.3305664
404,5350,3,182.71625,182.0,0.71624756
405,5350,4,158.87793,158.9,-0.022064209
406,5350,5,108.02051,107.3,0.72050476
407,5350,6,32.39693,35.0,-2.6030693
408,5350,7,138.60289,136.0,2.60289
409,5350,8,128.00415,129.5,-1.4958496
410,5350,9,128.45233,128.9,-0.44766235
411,5350,10,127.49141,127.1,0.39141083
412,5350,11,128.56099,128.9,-0.33900452
413,5350,12,128.38405,129.5,-1.1159515
414,5350,13,55.60982,56.5,-0.8901787
415,5351,0,44.653072,42.8,1.8530731
416,5351,1,210.54404,209.2,1.3440399
417,5351,2,36.929153,36.1,0.82915497
418,5351,3,8.1625805,7.7,0.46258068
419,5351,4,42.969475,41.7,1.269474
420,5351,5,14.663362,13.5,1.1633615
421,5351,6,202.81793,203.4,-0.58206177
422,5352,0,115.35951,116.6,-1.2404861
423,5352,1,158.1135,158.1,0.0134887695
424,5352,2,116.09472,116.3,-0.20528412
425,5352,3,126.97831,127.9,-0.9216919
426,5352,4,123.10202,123.8,-0.6979828
427,5352,5,146.9198,145.5,1.4197998
428,5352,6,77.89985,78.3,-0.4001541
429,5352,7,164.12996,162.2,1.9299622
430,5352,8,21.258228,21.2,0.05822754
431,5352,9,39.819134,41.1,-1.2808647
432,5352,10,72.00836,71.5,0.5083618
433,5353,0,121.45085,118.6,2.850853
434,5353,1,147.3795,145.5,1.8795013
435,5353,2,147.96619,145.5,2.4661865
436,5353,3,121.81056,118.6,3.2105637
437,5353,4,126.3657,126.3,0.06569672
438,5353,5,125.80756,126.3,-0.49243927
439,5353,6,80.787735,78.7,2.087738
440,5335,1,36.938435,37.5,-0.5615654
441,5335,2,140.77412,144.4,-3.6258698
442,5335,3,111.35367,111.2,0.15367126
443,5336,0,31.59996,37.5,-5.9000397
444,5336,1,36.273163,35.4,0.8731613
445,5336,2,171.61438,169.5,2.11438
446,5336,3,41.447483,43.3,-1.8525162
447,5336,4,45.360226,43.7,1.6602249
448,5336,5,23.735271,22.5,1.2352715
449,5336,6,83.177826,84.5,-1.3221741
450,5336,7,71.28035,72.6,-1.3196487
451,5336,8,198.2403,199.3,-1.0597076
452,5337,0,117.73822,115.1,2.6382217
453,5337,1,133.88797,140.5,-6.61203
454,5337,2,189.4117,188.9,0.5117035
455,5337,3,30.786568,35.4,-4.613434
456,5337,4,161.28384,158.2,3.083847
457,5337,5,164.83203,159.5,5.3320312
458,5338,0,195.88606,193.7,2.1860657
459,5338,1,137.31203,121.9,15.412025
460,5338,2,167.8305,166.9,0.9305115
461,5338,3,40.412865,44.3,-3.8871346
462,5338,4,140.97052,149.4,-8.429474
463,5338,5,30.612518,35.0,-4.3874817
464,5338,6,27.744488,28.9,-1.1555119
465,5338,7,27.74862,28.9,-1.1513805
466,5338,8,28.235756,28.9,-0.6642437
467,5338,9,171.6868,171.8,-0.113204956
468,5339,0,32.417786,27.0,5.4177856
469,5339,1,194.54787,195.5,-0.9521332
470,5339,2,50.414173,58.9,-8.485828
471,5339,3,32.484776,36.5,-4.0152245
472,5340,0,111.44264,109.4,2.0426407
473,5340,1,122.38381,122.0,0.38381195
474,5340,2,122.242966,122.0,0.2429657
475,5340,3,113.151855,109.4,3.751854
476,5340,4,138.82254,132.2,6.6225433
477,5340,5,135.93576,132.2,3.7357635
478,5340,6,166.25343,168.1,-1.8465729
479,5341,0,112.49244,113.7,-1.2075577
480,5341,1,130.84969,131.5,-0.65031433
481,5341,2,119.84065,119.4,0.44065094
482,5341,3,130.96638,131.5,-0.5336151
483,5341,4,112.94595,113.7,-0.7540436
484,5341,5,152.60135,151.0,1.6013489
485,5341,6,167.48889,167.2,0.28889465
486,5341,7,51.410793,51.6,-0.18920517
487,5342,0,131.87059,131.8,0.07058716
488,5342,1,128.03581,127.9,0.13581085
489,5342,2,127.477615,127.9,-0.42238617
490,5342,3,131.7213,131.8,-0.078704834
491,5342,4,123.626724,126.2,-2.5732727
492,5342,5,122.55466,126.2,-3.64534
493,5342,6,93.04441,87.7,5.3444138
494,5342,7,89.398056,93.8,-4.401947
495,5342,8,117.13405,115.8,1.3340454
496,5342,9,131.99815,133.4,-1.4018402
497,5342,10,113.63198,114.3,-0.66802216
498,5342,11,159.45291,160.0,-0.5470886
499,5342,12,113.93776,114.3,-0.36224365
500,5342,13,132.81035,133.4,-0.5896454
501,5342,14,55.335987,55.6,-0.26401138
502,5342,15,92.90468,87.7,5.2046814
503,5342,16,89.74275,93.8,-4.057251
504,5342,17,116.221405,115.8,0.42140198
505,5342,18,131.99168,133.4,-1.4083099
506,5342,19,113.59891,114.3,-0.7010956
507,5342,20,157.80359,160.0,-2.1964111
508,5342,21,114.31163,114.3,0.011627197
509,5342,22,131.99626,133.4,-1.4037323
510,5342,23,55.214634,55.6,-0.38536453
511,5343,0,158.02728,158.6,-0.5727234
512,5343,1,110.785034,110.5,0.28503418
513,5343,2,127.16835,127.4,-0.2316513
514,5343,3,120.208885,120.7,-0.49111176
515,5343,4,125.72104,128.1,-2.3789673
516,5343,5,132.45174,132.6,-0.14826965
517,5343,6,55.3234,55.2,0.12339783
518,5343,7,31.922722,30.3,1.6227226
519,5343,8,10.227705,10.5,-0.272295
520,5343,9,69.12676,71.9,-2.7732391
521,5344,0,137.50325,138.2,-0.6967468
522,5344,1,124.52455,127.5,-2.9754486
523,5344,2,148.81818,148.1,0.71817017
524,5344,3,153.80803,152.5,1.3080292
525,5344,4,122.28865,123.8,-1.5113525
526,5344,5,200.62173,201.9,-1.2782593
527,5344,6,76.38594,77.2,-0.8140564
528,5344,7,25.929577,27.5,-1.5704231
529,5344,8,28.05082,27.5,0.5508194
530,5345,0,114.35562,115.9,-1.5443802
531,5345,1,138.98882,142.0,-3.0111847
532,5345,2,179.6167,176.4,3.2167053
533,5345,3,178.08496,180.2,-2.115036
534,5345,4,146.60446,146.9,-0.29553223
535,5345,5,127.974434,134.5,-6.525566
536,5324,6,20.848003,18.7,2.1480026
537,5324,7,38.496616,43.4,-4.903385
538,5324,8,43.073307,43.6,-0.52669144
539,5324,9,29.392471,26.4,2.9924717
540,5324,10,25.28389,25.6,-0.3161106
541,5324,11,26.517864,26.4,0.11786461
542,5324,12,25.83331,25.6,0.23330879
543,5325,0,42.67323,47.7,-5.0267715
544,5325,1,37.880146,38.4,-0.5198555
545,5325,2,25.396729,24.5,0.8967285
546,5325,3,25.007698,24.5,0.50769806
547,5325,4,34.55987,38.8,-4.2401276
548,5325,5,36.551697,37.2,-0.648304
549,5325,6,20.162827,24.0,-3.8371735
550,5325,7,40.466824,41.5,-1.0331764
551,5325,8,212.93826,211.9,1.038269
552,5325,9,47.329033,53.5,-6.170967
553,5326,0,20.101156,18.8,1.301157
554,5326,1,22.23793,21.9,0.33793068
555,5326,2,22.867233,22.1,0.7672329
556,5326,3,23.736588,22.6,1.1365871
557,5326,4,158.9047,146.7,12.204697
558,5326,5,95.23793,101.8,-6.5620728
559,5326,6,155.7746,161.8,-6.025406
560,5326,7,30.265137,30.4,-0.1348629
561,5327,0,106.639946,107.3,-0.66005707
562,5327,1,159.76018,163.7,-3.9398193
563,5327,2,103.257324,107.3,-4.042679
564,5327,3,136.14247,143.5,-7.3575287
565,5327,4,137.59505,136.1,1.4950409
566,5327,5,142.23088,143.5,-1.2691193
567,5327,6,161.58289,161.1,0.48287964
568,5327,7,15.506801,14.9,0.60680103
569,5327,8,14.510505,14.9,-0.3894949
570,5328,0,132.5735,133.1,-0.5265045
571,5328,1,109.805756,113.5,-3.6942444
572,5328,2,132.47539,133.1,-0.62461853
573,5328,3,123.23645,122.7,0.53645325
574,5328,4,154.38356,154.2,0.18356323
575,5328,5,122.94721,122.7,0.24721527
576,5328,6,71.544075,72.7,-1.1559219
577,5328,7,118.05191,118.4,-0.34809113
578,5328,8,144.3002,142.5,1.8002014
579,5328,9,113.61026,114.0,-0.38974
580,5328,10,26.712559,24.8,1.9125595
581,5328,11,27.201057,24.8,2.4010582
582,5329,0,115.25677,115.7,-0.44322968
583,5329,1,135.6687,137.1,-1.4313049
584,5329,2,41.18253,41.0,0.18252945
585,5329,3,37.474094,37.4,0.074092865
586,5329,4,20.155027,19.4,0.7550278
587,5329,5,144.33621,144.0,0.33621216
588,5329,6,113.51734,112.5,1.0173416
589,5330,0,21.73156,16.5,5.2315598
590,5330,1,38.53532,38.8,-0.26467896
591,5330,2,67.39251,70.0,-2.6074905
592,5330,3,66.75484,70.0,-3.245163
593,5330,4,34.13925,36.5,-2.3607483
594,5330,5,17.414581,18.5,-1.0854187
595,5330,6,14.052363,15.0,-0.9476366
596,5331,0,142.87173,147.4,-4.5282593
597,5331,1,39.842163,43.3,-3.4578362
598,5331,2,135.20203,131.0,4.2020264
599,5331,3,131.96654,132.0,-0.033462524
600,5331,4,125.01904,127.5,-2.480957
601,5331,5,32.90022,35.5,-2.599781
602,5331,6,138.36351,137.4,0.96351624
603,5331,7,115.502754,115.0,0.5027542
604,5332,0,138.99283,143.4,-4.4071655
605,5332,3,40.231968,40.5,-0.26803207
606,5332,5,120.3239,118.1,2.2238998
607,5332,6,34.36119,34.9,-0.53881073
608,5332,7,22.571377,21.2,1.371376
609,5332,8,22.534294,21.7,0.83429337
610,5332,9,32.394104,32.4,-0.005897522
611,5332,10,20.494295,19.7,0.79429436
612,5332,11,21.214573,20.0,1.2145729
613,5333,0,123.09536,123.2,-0.104637146
614,5333,1,131.17207,128.3,2.8720703
615,5333,2,131.42245,128.3,3.1224518
616,5333,3,123.370316,123.2,0.1703186
617,5333,4,135.68893,134.6,1.0889282
618,5333,5,134.87473,134.6,0.27471924
619,5333,6,170.36124,162.7,7.6612396
620,5333,7,169.60797,162.7,6.9079742
621,5333,8,64.31152,64.7,-0.3884735
