,mol_idx,atom_idx,predicted_shift,true_shift,error
62,5373,2,129.124755,123.9,5.224754999999988
63,5373,3,130.118425,136.4,-6.281575000000004
64,5373,4,135.94137999999998,135.4,0.5413799999999753
65,5373,5,167.12474,166.8,0.32473999999999137
66,5373,6,41.582479500000005,43.0,-1.4175204999999949
67,5373,7,133.47161499999999,132.4,1.07161499999998
68,5373,8,128.754445,129.1,-0.3455549999999903
69,5373,9,128.46115,128.8,-0.33885000000000787
70,5373,10,127.07969,127.5,-0.4203100000000006
71,5373,11,128.40956,128.8,-0.39044000000001233
72,5373,12,128.76646499999998,129.1,-0.3335350000000119
73,5374,0,29.1827285,27.5,1.6827284999999996
74,5374,1,25.038798,22.3,2.738797999999999
75,5374,2,23.654244,24.2,-0.5457560000000008
76,5374,3,28.4416275,28.6,-0.15837250000000225
77,5374,4,38.220495,39.6,-1.3795050000000018
78,5374,5,45.835093,44.1,1.735092999999999
79,5374,6,32.472256,30.1,2.372256
80,5374,7,157.741965,146.7,11.041965000000005
81,5374,8,28.675085000000003,26.4,2.2750850000000042
82,5374,9,103.457965,104.0,-0.5420349999999985
83,5375,0,28.5926595,30.8,-2.207340500000001
84,5375,1,53.46225,53.7,-0.23775000000000546
85,5375,2,150.32388500000002,160.3,-9.976114999999993
86,5375,3,44.1699985,44.2,-0.030001500000004455
87,5375,4,28.465685,23.3,5.165685
88,5375,5,27.6610525,27.0,0.6610525000000003
89,5375,6,37.096597,34.7,2.396597
90,5376,0,128.69849,129.5,-0.8015100000000075
91,5376,1,127.380435,129.9,-2.519565
92,5376,2,127.411863,129.9,-2.488137000000009
93,5376,3,128.202145,129.5,-1.2978549999999984
94,5376,4,133.5551,134.3,-0.7449000000000012
95,5376,5,133.64484,134.3,-0.6551600000000235
96,5376,6,131.747025,132.7,-0.9529749999999808
97,5376,7,131.415705,132.7,-1.284294999999986
98,5376,8,132.42973,134.2,-1.7702699999999822
99,5376,9,132.37114000000003,134.2,-1.8288599999999633
100,5376,10,188.03893,192.3,-4.261070000000018
101,5376,11,188.031065,192.3,-4.268934999999999
102,5377,3,132.32885,132.5,-0.17115000000001146
103,5377,4,139.54754,137.1,2.4475400000000036
104,5377,6,74.539395,72.9,1.6393949999999933
105,5377,7,74.8016875,72.9,1.9016874999999942
106,5377,8,140.93893500000001,137.1,3.8389350000000206
107,5377,13,132.36724500000003,132.5,-0.13275499999997464
108,5378,0,126.39229,126.9,-0.507710000000003
109,5378,1,123.99968799999999,122.0,1.999687999999992
110,5378,2,149.21965,149.7,-0.4803499999999872
111,5378,3,123.43968000000001,120.5,2.93968000000001
112,5378,4,147.641565,149.7,-2.0584349999999745
113,5378,5,123.944665,122.0,1.9446650000000005
114,5378,6,72.218905,70.7,1.5189050000000037
115,5378,7,72.364615,70.7,1.6646149999999977
116,5378,8,30.542600999999998,32.0,-1.4573990000000023
117,5378,9,30.1418255,32.0,-1.8581745000000005
118,5378,10,30.443346,32.0,-1.5566540000000018
119,5378,11,30.477211,32.0,-1.5227889999999995
120,5379,0,122.52081799999999,123.5,-0.9791820000000087
121,5379,1,143.36926499999998,142.8,0.569264999999973
122,5379,2,143.617845,144.8,-1.182155000000023
123,5379,3,124.93121500000001,124.4,0.5312150000000031
124,5379,4,127.52683999999999,127.4,0.12683999999998719
125,5379,5,127.161305,126.9,0.261304999999993
126,5379,6,37.273525,38.3,-1.0264749999999978
127,5379,7,133.508385,140.4,-6.891615000000002
128,5379,8,137.7396,138.6,-0.8603999999999985
129,5380,0,136.890655,136.9,-0.009344999999996162
130,5380,1,122.09708,121.1,0.9970800000000111
131,5380,2,155.19017000000002,155.7,-0.5098299999999654
132,5380,3,149.55489,149.9,-0.34511000000000536
133,5380,4,122.67802,123.1,-0.4219799999999907
134,5380,5,143.08945,144.8,-1.710550000000012
135,5380,6,127.4537875,127.4,0.053787499999998545
136,5380,7,130.8358,130.1,0.7358000000000118
137,5380,8,136.06393500000001,136.3,-0.23606499999999642
138,5380,9,129.78291000000002,130.1,-0.317089999999979
139,5380,10,127.906168,127.4,0.5061679999999882
140,5380,11,192.06446,191.9,0.16445999999999117
141,5381,0,150.707415,150.4,0.3074149999999918
142,5381,1,122.831175,122.7,0.13117499999999893
143,5381,2,142.097115,143.9,-1.8028850000000034
144,5381,3,192.564325,193.8,-1.2356750000000147
145,5381,4,124.885143,122.7,2.1851429999999965
146,5381,5,133.75858,134.1,-0.3414199999999994
147,5381,6,130.102995,131.5,-1.3970050000000072
148,5381,7,129.088035,129.0,0.08803499999999076
149,5381,8,138.94713000000002,140.1,-1.1528699999999787
150,5381,9,128.56168,129.0,-0.4383200000000045
151,5381,10,130.432015,131.5,-1.067984999999993
152,5363,10,51.6362735,52.1,-0.46372649999999993
153,5364,0,74.658878,73.4,1.2588779999999957
154,5364,1,38.3442175,38.3,0.04421750000000202
155,5364,2,65.20703499999999,66.5,-1.2929650000000095
156,5364,3,31.914549,30.3,1.6145490000000002
157,5364,4,21.1822285,20.6,0.5822284999999994
158,5364,5,28.8876895,26.5,2.3876895000000005
159,5364,6,29.230272499999998,26.0,3.230272499999998
160,5364,7,26.117525,25.5,0.6175250000000005
161,5364,8,63.732936499999994,64.0,-0.2670635000000061
162,5364,9,60.563147,63.5,-2.9368529999999993
163,5364,12,18.021881,17.7,0.3218810000000012
164,5365,0,121.782503,119.0,2.7825030000000055
165,5365,1,144.11599,148.6,-4.484009999999984
166,5365,2,37.369440499999996,34.9,2.4694404999999975
167,5365,3,34.6589625,36.9,-2.2410374999999974
168,5365,4,26.4718285,24.7,1.7718285000000016
169,5365,5,67.7688125,70.8,-3.0311875000000015
170,5365,6,32.37259,32.2,0.17258999999999958
171,5365,7,26.360992,28.2,-1.8390079999999998
172,5365,8,21.823849000000003,22.1,-0.2761509999999987
173,5365,9,38.926845,41.9,-2.9731549999999984
174,5365,10,22.737013,23.6,-0.8629870000000004
175,5366,0,121.425365,117.2,4.2253649999999965
176,5366,1,147.15185,150.6,-3.4481499999999983
177,5366,2,37.646805,34.8,2.8468050000000034
178,5366,3,32.80364,34.6,-1.79636
179,5366,4,26.395012,24.7,1.695012000000002
180,5366,5,67.6591575,67.9,-0.2408424999999994
181,5366,6,32.2952995,32.2,0.09529949999999587
182,5366,7,26.066110000000002,27.7,-1.6338899999999974
183,5366,8,22.227515,21.9,0.3275150000000018
184,5366,9,40.01863,41.4,-1.3813699999999969
185,5366,10,25.047302000000002,22.7,2.3473020000000027
186,5366,11,170.42046499999998,170.7,-0.27953500000000986
187,5366,12,20.900409,21.4,-0.4995909999999988
188,5367,0,29.7068255,30.4,-0.6931744999999978
189,5367,1,30.404128999999998,30.5,-0.09587100000000248
190,5367,2,100.70671,92.7,8.006709999999998
191,5367,3,170.79823,171.8,-1.0017700000000218
192,5367,4,123.17342,124.7,-1.5265800000000098
193,5367,5,137.36677500000002,139.5,-2.1332249999999817
194,5367,6,33.067240999999996,36.9,-3.832759000000003
195,5367,7,73.725042,75.6,-1.8749579999999924
196,5367,8,166.47424999999998,168.2,-1.725750000000005
197,5367,9,21.544185,21.4,0.14418500000000023
198,5368,0,30.773188500000003,30.3,0.4731885000000027
199,5368,1,29.70175,25.3,4.40175
200,5368,2,100.165042,92.1,8.065042000000005
201,5368,3,170.20003,171.5,-1.2999700000000018
202,5368,4,122.88563500000001,124.2,-1.3143649999999951
203,5368,5,137.509995,140.2,-2.690004999999985
204,5368,6,31.8680735,33.1,-1.2319265000000001
205,5368,7,70.091845,74.4,-4.308154999999999
206,5368,8,166.877945,168.0,-1.122054999999989
207,5368,9,20.0596225,19.9,0.1596225000000011
208,5369,0,40.457541500000005,41.1,-0.6424584999999965
209,5369,1,141.40547,137.3,4.105469999999997
210,5369,2,127.823645,125.0,2.823644999999999
211,5369,3,137.14398999999997,138.0,-0.8560100000000261
212,5369,4,126.455593,125.0,1.4555929999999933
213,5369,5,142.33733999999998,137.3,5.037339999999972
214,5369,6,36.689102000000005,39.0,-2.3108979999999946
215,5369,7,25.4798925,23.7,1.779892499999999
216,5369,8,129.75855,131.2,-1.4414499999999748
217,5369,9,129.98265,131.2,-1.217349999999982
218,5369,10,25.3298585,23.7,1.629858500000001
219,5369,11,36.050174,39.0,-2.9498260000000016
220,5369,12,114.76661,111.3,3.466610000000003
221,5370,0,129.419295,129.0,0.4192950000000053
222,5370,1,124.357623,124.2,0.15762300000000096
223,5370,2,146.98167999999998,148.8,-1.8183200000000284
224,5370,3,124.50253000000001,124.2,0.3025300000000044
225,5370,4,128.628375,129.0,-0.37162499999999454
226,5370,5,139.410605,139.9,-0.4893950000000018
227,5370,6,149.0302,148.9,0.1302000000000021
228,5370,7,129.86809499999998,131.6,-1.7319050000000118
229,5370,8,193.103845,192.9,0.20384500000000116
230,5371,0,10.7458905,13.1,-2.3541095
231,5371,1,7.879844500000001,7.3,0.579844500000001
232,5371,2,125.64355,122.6,3.0435500000000104
233,5371,3,130.97331,131.3,-0.32669000000001347
234,5371,4,133.84896,135.4,-1.5510400000000004
235,5371,5,142.444785,148.1,-5.655214999999998
236,5371,6,117.19472,111.9,5.294719999999998
237,5371,7,129.09527,129.3,-0.20473000000001207
238,5371,8,122.99858449999999,120.1,2.8985844999999983
239,5371,9,128.986135,129.3,-0.31386500000002115
240,5371,10,116.357025,111.9,4.457024999999987
241,5372,0,11.516386,13.1,-1.583613999999999
242,5372,1,8.73665585,7.1,1.6366558500000004
243,5372,2,126.891075,122.3,4.591075000000004
244,5372,3,130.76575,131.6,-0.8342499999999973
245,5372,4,132.741395,135.1,-2.358604999999983
246,5372,5,145.04766,153.6,-8.552339999999987
247,5372,6,114.661775,110.9,3.761775
248,5353,7,29.869511,26.4,3.4695110000000007
249,5353,8,30.72412,26.4,4.324120000000001
250,5353,9,82.025525,78.7,3.325524999999999
251,5354,0,26.597855000000003,24.8,1.797855000000002
252,5354,3,38.146570999999994,31.4,6.746570999999996
253,5354,4,200.582405,198.4,2.1824049999999886
254,5354,5,198.54651,200.9,-2.3534899999999936
255,5354,6,26.781788499999998,28.5,-1.7182115000000024
256,5354,7,171.50163,171.9,-0.3983699999999999
257,5354,8,51.717415,51.2,0.5174149999999997
258,5354,9,20.714157999999998,15.4,5.314157999999997
259,5354,10,22.5216865,28.7,-6.178313499999998
260,5355,0,147.70779,147.0,0.7077899999999886
261,5355,1,161.64745,160.5,1.147449999999992
262,5355,2,118.482657,114.6,3.882657000000009
263,5355,3,141.881035,145.1,-3.218964999999997
264,5355,4,143.623135,143.0,0.6231349999999907
265,5355,5,96.724252,94.4,2.3242520000000013
266,5355,10,12.89914825,12.7,0.19914825000000036
267,5356,0,56.0119725,58.0,-1.9880275000000012
268,5356,1,77.624935,88.0,-10.375065000000006
269,5356,3,37.4806845,47.4,-9.919315499999996
270,5356,4,57.158285,55.1,2.058284999999998
271,5356,5,28.6811365,32.0,-3.318863499999999
272,5356,6,23.785508999999998,30.0,-6.214491000000002
273,5356,7,44.855564,45.8,-0.9444359999999961
274,5356,8,178.37144,179.1,-0.7285599999999874
275,5357,0,25.622203,27.1,-1.4777970000000025
276,5357,1,24.638662,28.4,-3.7613379999999985
277,5357,2,40.216052,44.6,-4.383948000000004
278,5357,3,40.29034,43.3,-3.0096599999999967
279,5357,4,32.461525,33.1,-0.6384749999999997
280,5357,5,56.2738025,61.6,-5.326197499999999
281,5357,6,33.0206355,35.3,-2.2793645
282,5357,7,58.797249,62.6,-3.8027510000000007
283,5358,0,25.2682115,25.5,-0.2317885000000004
284,5358,1,26.5765915,27.6,-1.0234085000000022
285,5358,2,41.118311,45.9,-4.781689
286,5358,3,38.1033515,40.2,-2.0966485000000006
287,5358,4,31.351675,33.5,-2.148325
288,5358,5,53.565045,59.2,-5.634955000000005
289,5358,6,32.385318500000004,35.2,-2.814681499999999
290,5358,7,57.025709,61.7,-4.674291000000004
291,5359,0,44.8431245,46.5,-1.6568754999999982
292,5359,1,44.2271815,44.7,-0.4728185000000025
293,5359,2,45.044107499999996,51.0,-5.9558925000000045
294,5359,3,45.160908,44.0,1.1609079999999992
295,5359,4,138.828825,134.9,3.928824999999989
296,5359,5,135.91889500000002,134.7,1.2188950000000318
297,5359,6,58.3900395,60.4,-2.0099604999999983
298,5359,7,32.775039,31.1,1.6750389999999982
299,5359,8,56.72719,61.5,-4.77281
300,5359,9,48.034574500000005,52.0,-3.965425499999995
301,5360,0,65.7774505,64.9,0.8774504999999948
302,5360,1,28.1692715,26.7,1.4692715000000014
303,5360,2,24.5975915,24.3,0.29759149999999934
304,5360,3,45.709168500000004,46.7,-0.9908314999999988
305,5360,4,199.39174500000001,200.5,-1.1082549999999856
306,5360,5,155.50435499999998,153.9,1.6043549999999698
307,5360,6,80.259197,80.2,0.0591969999999975
308,5360,7,28.352998499999998,28.4,-0.04700150000000036
309,5360,8,28.1629635,28.4,-0.23703649999999854
310,5360,9,28.375210000000003,28.4,-0.02478999999999587
311,5361,0,57.8463555,55.1,2.7463555
312,5361,2,24.207009999999997,23.8,0.4070099999999961
313,5361,3,47.12685,46.6,0.526849999999996
314,5361,4,62.905355,63.5,-0.5946449999999999
315,5361,5,174.193545,175.9,-1.7064550000000054
316,5361,7,33.5042685,32.1,1.4042685000000006
317,5361,9,176.473025,178.0,-1.526974999999993
318,5361,10,38.729141999999996,38.3,0.4291419999999988
319,5361,11,26.683521,26.7,-0.016479000000000354
320,5361,12,27.2233335,26.7,0.5233334999999997
321,5361,13,27.267131499999998,26.7,0.5671314999999986
322,5362,0,57.032478,52.4,4.632477999999999
323,5362,1,67.931435,69.7,-1.7685650000000095
324,5362,2,39.893627,43.3,-3.406372999999995
325,5362,3,69.57760999999999,71.1,-1.5223900000000015
326,5362,4,54.123486,60.9,-6.776513999999999
327,5362,5,146.152365,147.2,-1.0476349999999854
328,5362,6,128.87529999999998,128.7,0.1752999999999929
329,5362,7,124.178667,123.7,0.4786670000000015
330,5362,8,146.383805,147.4,-1.0161950000000104
331,5362,9,123.847702,123.7,0.14770199999999534
332,5362,10,128.22789,128.7,-0.4721099999999865
333,5362,11,66.123025,61.2,4.9230249999999955
334,5362,12,174.03232,173.3,0.7323199999999872
335,5362,13,61.109886,62.7,-1.5901139999999998
336,5362,14,14.337746500000002,14.4,-0.06225349999999885
337,5363,0,103.68083,103.2,0.4808299999999974
338,5363,2,59.214,58.3,0.9140000000000015
339,5363,3,128.296485,127.1,1.1964849999999956
340,5363,4,71.61125200000001,71.2,0.4112520000000046
341,5363,5,36.579658,36.4,0.17965800000000343
342,5363,6,54.994459,52.4,2.5944590000000005
343,5363,8,20.921532499999998,20.9,0.02153249999999929
344,5345,6,134.559885,135.9,-1.3401149999999973
345,5345,7,127.444388,129.4,-1.9556120000000021
346,5345,8,153.95355,154.9,-0.9464499999999987
347,5345,9,135.533625,147.9,-12.366375000000005
348,5345,10,161.8078,160.7,1.1077999999999975
349,5345,11,126.92268,128.7,-1.777319999999989
350,5346,0,30.8520905,31.3,-0.4479095000000015
351,5346,1,27.424931,27.5,-0.07506899999999916
352,5346,2,31.085936500000003,31.3,-0.21406349999999819
353,5346,3,31.006405,31.3,-0.29359499999999983
354,5346,4,92.0147925,93.6,-1.5852074999999957
355,5346,5,74.52039500000001,73.6,0.9203950000000134
356,5346,6,47.7499885,48.2,-0.45001150000000223
357,5346,7,53.828926,53.4,0.42892600000000414
358,5346,8,25.8310765,26.1,-0.26892349999999965
359,5346,9,24.762645499999998,24.2,0.5626454999999986
360,5346,10,26.0474005,26.1,-0.05259950000000302
361,5346,11,52.9950755,53.4,-0.4049244999999999
362,5347,0,126.71125,126.7,0.011250000000003979
363,5347,1,132.745375,134.5,-1.7546250000000043
364,5347,2,133.763115,133.0,0.7631149999999991
365,5347,3,126.69459499999999,126.7,-0.005405000000010318
366,5347,4,133.29106000000002,132.9,0.3910600000000102
367,5347,5,133.203675,133.9,-0.6963250000000016
368,5347,6,182.18054,183.8,-1.6194600000000037
369,5347,7,134.406115,134.9,-0.4938850000000059
370,5347,8,113.75259,113.0,0.7525899999999979
371,5347,9,183.237855,184.9,-1.6621450000000095
372,5347,10,118.577775,115.5,3.0777750000000026
373,5347,11,133.71055,135.3,-1.5894499999999994
374,5347,12,117.21975499999999,117.3,-0.080245000000005
375,5347,13,149.09828,152.5,-3.4017200000000116
376,5347,14,28.654978,29.6,-0.9450220000000016
377,5348,0,131.80743,131.4,0.40743000000000507
378,5348,1,132.97879,133.8,-0.8212100000000078
379,5348,2,132.81500999999997,135.6,-2.784990000000022
380,5348,3,127.297845,127.9,-0.6021550000000104
381,5348,4,135.97701999999998,136.5,-0.5229800000000182
382,5348,5,116.0094775,117.6,-1.5905224999999916
383,5348,6,133.090725,133.1,-0.009275000000002365
384,5348,7,133.222985,133.0,0.22298499999999422
385,5348,8,127.045518,127.5,-0.4544819999999987
386,5348,9,134.20298,134.7,-0.497019999999992
387,5348,10,134.38151499999998,134.7,-0.3184850000000097
388,5348,11,126.86117999999999,127.5,-0.6388200000000097
389,5348,12,182.344255,180.9,1.4442549999999983
390,5348,13,181.947305,181.6,0.34730500000000575
391,5348,14,117.80839499999999,117.0,0.8083949999999902
392,5349,0,107.849448,106.3,1.5494479999999982
393,5349,1,126.44765000000001,129.8,-3.3523500000000013
394,5349,2,140.89956,140.5,0.39956000000000813
395,5349,3,125.06181,126.5,-1.4381900000000059
396,5349,4,124.6043,124.1,0.5043000000000006
397,5349,5,118.644565,118.0,0.644565
398,5349,6,126.83585000000001,128.4,-1.564149999999998
399,5349,7,115.767515,117.2,-1.4324849999999998
400,5349,8,142.76712,141.0,1.7671200000000056
401,5350,0,187.21483,187.6,-0.385169999999988
402,5350,1,132.44936,133.9,-1.4506399999999928
403,5350,2,144.87786,146.7,-1.8221399999999903
404,5350,3,182.98656,182.0,0.9865599999999972
405,5350,4,158.40670999999998,158.9,-0.4932900000000302
406,5350,5,107.79783499999999,107.3,0.4978349999999949
407,5350,6,34.235015,35.0,-0.7649850000000029
408,5350,7,138.26812,136.0,2.2681200000000104
409,5350,8,128.167375,129.5,-1.3326250000000073
410,5350,9,128.434205,128.9,-0.46579500000001417
411,5350,10,127.156745,127.1,0.056745000000006485
412,5350,11,128.53859,128.9,-0.36141000000000645
413,5350,12,128.511375,129.5,-0.9886250000000132
414,5350,13,55.8234,56.5,-0.6766000000000005
415,5351,0,44.782129,42.8,1.9821290000000005
416,5351,1,210.18139,209.2,0.9813900000000046
417,5351,2,36.5000895,36.1,0.4000895
418,5351,3,8.093914250000001,7.7,0.3939142500000008
419,5351,4,42.1955875,41.7,0.4955874999999992
420,5351,5,15.652122,13.5,2.1521220000000003
421,5351,6,203.37487499999997,203.4,-0.02512500000003115
422,5352,0,115.4719875,116.6,-1.128012499999997
423,5352,1,157.67729500000002,158.1,-0.42270499999997924
424,5352,2,115.4470375,116.3,-0.8529625000000038
425,5352,3,127.819445,127.9,-0.08055500000000393
426,5352,4,123.38305249999999,123.8,-0.41694750000000624
427,5352,5,146.006945,145.5,0.5069450000000018
428,5352,6,77.81551,78.3,-0.48448999999999387
429,5352,7,163.83361000000002,162.2,1.6336100000000329
430,5352,8,21.435349,21.2,0.23534899999999936
431,5352,9,40.787352,41.1,-0.3126480000000029
432,5352,10,71.59433,71.5,0.09432999999999936
433,5353,0,121.59758,118.6,2.9975799999999992
434,5353,1,146.42328500000002,145.5,0.9232850000000212
435,5353,2,146.806065,145.5,1.3060649999999896
436,5353,3,121.75622999999999,118.6,3.1562299999999937
437,5353,4,126.03098299999999,126.3,-0.26901700000000517
438,5353,5,125.755625,126.3,-0.5443750000000023
439,5353,6,80.9024275,78.7,2.202427499999999
440,5335,1,36.6531175,37.5,-0.8468824999999995
441,5335,2,146.162895,144.4,1.7628949999999861
442,5335,3,112.03584749999999,111.2,0.8358474999999856
443,5336,0,33.9494725,37.5,-3.550527500000001
444,5336,1,36.219511499999996,35.4,0.8195114999999973
445,5336,2,171.001855,169.5,1.5018550000000062
446,5336,3,41.3101815,43.3,-1.9898184999999984
447,5336,4,42.990468,43.7,-0.7095320000000029
448,5336,5,24.181489499999998,22.5,1.6814894999999979
449,5336,6,83.151588,84.5,-1.3484119999999962
450,5336,7,71.142345,72.6,-1.4576549999999884
451,5336,8,200.052135,199.3,0.7521349999999813
452,5337,0,116.92415249999999,115.1,1.8241524999999967
453,5337,1,136.46522,140.5,-4.034780000000012
454,5337,2,187.53490499999998,188.9,-1.365095000000025
455,5337,3,33.074354,35.4,-2.325645999999999
456,5337,4,160.92246,158.2,2.7224600000000123
457,5337,5,164.79001,159.5,5.290009999999995
458,5338,0,193.28672999999998,193.7,-0.41327000000001135
459,5338,1,130.1800475,121.9,8.280047499999995
460,5338,2,163.871655,166.9,-3.0283450000000016
461,5338,3,42.324180999999996,44.3,-1.9758190000000013
462,5338,4,139.05138499999998,149.4,-10.348615000000024
463,5338,5,32.081919,35.0,-2.918081000000001
464,5338,6,28.8120425,28.9,-0.08795749999999813
465,5338,7,28.258183,28.9,-0.6418169999999996
466,5338,8,28.493907,28.9,-0.4060929999999985
467,5338,9,170.742705,171.8,-1.0572950000000105
468,5339,0,31.788023,27.0,4.788022999999999
469,5339,1,194.72848,195.5,-0.7715200000000095
470,5339,2,51.559723,58.9,-7.340277
471,5339,3,34.15801999999999,36.5,-2.3419800000000066
472,5340,0,112.16366,109.4,2.7636599999999873
473,5340,1,123.64901499999999,122.0,1.6490149999999915
474,5340,2,123.003108,122.0,1.0031079999999974
475,5340,3,115.99079499999999,109.4,6.590794999999986
476,5340,4,138.293655,132.2,6.0936550000000125
477,5340,5,135.2274,132.2,3.0274
478,5340,6,164.95372500000002,168.1,-3.1462749999999744
479,5341,0,113.052925,113.7,-0.647075000000001
480,5341,1,131.13246500000002,131.5,-0.3675349999999753
481,5341,2,118.89913,119.4,-0.5008700000000061
482,5341,3,131.15404999999998,131.5,-0.3459500000000162
483,5341,4,112.919,113.7,-0.7810000000000059
484,5341,5,152.762145,151.0,1.7621450000000038
485,5341,6,167.237075,167.2,0.037075000000015734
486,5341,7,51.6742065,51.6,0.0742064999999954
487,5342,0,131.69896,131.8,-0.10104000000001179
488,5342,1,127.80086800000001,127.9,-0.09913199999999733
489,5342,2,127.519245,127.9,-0.3807550000000077
490,5342,3,131.62685,131.8,-0.173150000000021
491,5342,4,124.4417645,126.2,-1.7582354999999978
492,5342,5,123.905145,126.2,-2.2948549999999983
493,5342,6,92.06051,87.7,4.360509999999991
494,5342,7,90.43341050000001,93.8,-3.3665894999999892
495,5342,8,116.23451,115.8,0.43451000000000306
496,5342,9,131.72831000000002,133.4,-1.671689999999984
497,5342,10,114.10263,114.3,-0.19736999999999227
498,5342,11,159.68881,160.0,-0.3111900000000105
499,5342,12,114.291035,114.3,-0.008965000000003442
500,5342,13,132.83218499999998,133.4,-0.5678150000000244
501,5342,14,55.243715,55.6,-0.35628499999999974
502,5342,15,91.98933,87.7,4.2893299999999925
503,5342,16,90.62686500000001,93.8,-3.173134999999988
504,5342,17,115.83776449999999,115.8,0.03776449999999443
505,5342,18,132.68269,133.4,-0.7173099999999977
506,5342,19,114.026005,114.3,-0.2739949999999993
507,5342,20,158.85871,160.0,-1.141289999999998
508,5342,21,114.45158749999999,114.3,0.15158749999999088
509,5342,22,131.30837,133.4,-2.091630000000009
510,5342,23,55.1838705,55.6,-0.4161295000000038
511,5343,0,157.305405,158.6,-1.2945949999999868
512,5343,1,112.028492,110.5,1.528492
513,5343,2,127.850615,127.4,0.4506149999999991
514,5343,3,120.41415,120.7,-0.2858499999999964
515,5343,4,126.88161,128.1,-1.2183899999999994
516,5343,5,132.48416500000002,132.6,-0.11583499999997571
517,5343,6,55.1313885,55.2,-0.06861150000000293
518,5343,7,31.6503355,30.3,1.3503355
519,5343,8,10.293766999999999,10.5,-0.206233000000001
520,5343,9,69.98570000000001,71.9,-1.9142999999999972
521,5344,0,137.581325,138.2,-0.6186749999999961
522,5344,1,125.13090500000001,127.5,-2.3690949999999873
523,5344,2,148.572665,148.1,0.47266500000000633
524,5344,3,153.504815,152.5,1.0048150000000078
525,5344,4,122.60223500000001,123.8,-1.1977649999999898
526,5344,5,201.273065,201.9,-0.6269350000000031
527,5344,6,76.10883000000001,77.2,-1.091169999999991
528,5344,7,26.287881,27.5,-1.2121190000000013
529,5344,8,26.998822500000003,27.5,-0.5011774999999972
530,5345,0,114.738925,115.9,-1.161075000000011
531,5345,1,139.18945000000002,142.0,-2.810549999999978
532,5345,2,179.635515,176.4,3.2355149999999924
533,5345,3,177.581055,180.2,-2.6189449999999965
