,mol_idx,atom_idx,predicted_shift,true_shift,error
82,5383,6,131.17775,132.1,-0.92225647
83,5383,7,128.3533,128.4,-0.046691895
84,5383,8,128.00829,129.4,-1.3917084
85,5383,9,128.29097,128.4,-0.10902405
86,5383,10,131.0702,132.1,-1.0298004
87,5384,0,110.01045,109.8,0.21044922
88,5384,1,141.54692,142.5,-0.9530792
89,5384,2,122.37043,123.7,-1.329567
90,5384,3,120.411934,120.7,-0.28806305
91,5384,4,119.29709,119.5,-0.20291138
92,5384,5,125.7501,126.3,-0.54990387
93,5384,6,131.61069,130.3,1.3106842
94,5384,7,122.993576,125.1,-2.1064224
95,5384,8,113.73428,111.7,2.0342865
96,5384,9,133.24797,135.0,-1.7520294
97,5384,10,109.48329,107.7,1.7832947
98,5384,11,144.89568,147.8,-2.9043274
99,5384,12,56.56866,56.1,0.46866226
100,5384,13,31.550024,32.3,-0.7499752
101,5384,14,65.10279,65.4,-0.2972107
102,5385,0,110.1976,110.3,-0.10240173
103,5385,1,142.21631,143.0,-0.7836914
104,5385,2,122.79128,122.4,0.39128113
105,5385,3,120.354836,121.1,-0.74516296
106,5385,4,119.44582,120.7,-1.2541733
107,5385,5,125.76223,127.3,-1.5377731
108,5385,6,133.83496,134.3,-0.4650421
109,5385,7,122.98405,123.8,-0.8159561
110,5385,8,117.936264,117.5,0.43626404
111,5385,9,121.87073,125.2,-3.3292694
112,5385,10,112.77874,112.6,0.17874146
113,5385,11,143.74147,144.6,-0.85853577
114,5385,12,95.37032,96.1,-0.7296753
115,5385,13,57.554276,56.6,0.95427704
116,5385,14,170.43393,168.1,2.3339233
117,5385,15,31.69402,32.4,-0.7059822
118,5312,0,114.2451,113.8,0.44509888
119,5312,1,135.32068,136.1,-0.7793274
120,5312,2,131.04552,133.0,-1.954483
121,5312,3,126.71269,126.8,-0.08731079
122,5312,4,112.61073,112.2,0.41073608
123,5312,5,158.35925,157.7,0.659256
124,5312,6,29.45633,30.5,-1.0436707
125,5312,7,41.700573,41.9,-0.19942856
126,5312,8,51.580482,51.2,0.38048172
127,5312,9,55.597984,55.1,0.49798584
128,5312,10,22.721745,22.8,-0.0782547
129,5313,0,13.469925,12.9,0.5699253
130,5313,1,26.89333,26.1,0.79332924
131,5313,2,144.05176,145.6,-1.5482483
132,5313,3,128.87402,127.7,1.1740265
133,5313,4,144.53134,146.3,-1.7686615
134,5313,5,120.01721,118.8,1.2172089
135,5313,6,167.0485,166.9,0.14849854
136,5313,7,66.229324,64.9,1.3293228
137,5313,8,131.80249,132.5,-0.69750977
138,5313,9,118.00589,118.0,0.0058898926
139,5314,0,39.24727,39.7,-0.4527321
140,5314,1,209.40685,209.9,-0.4931488
141,5314,2,39.39724,39.7,-0.30276108
142,5314,3,28.900534,28.5,0.40053368
143,5314,4,40.736786,40.7,0.036785126
144,5314,5,28.578186,28.5,0.078186035
145,5314,6,174.65302,174.0,0.65301514
146,5314,7,61.689213,60.6,1.0892143
147,5314,8,14.107883,14.2,-0.092116356
148,5315,0,21.948994,22.8,-0.85100555
149,5315,1,21.877325,22.1,-0.22267532
150,5315,2,116.21571,117.4,-1.184288
151,5315,3,156.40709,156.1,0.30708313
152,5315,4,26.99491,29.8,-2.80509
153,5315,5,22.428223,29.2,-6.771778
154,5315,6,166.67984,166.0,0.6798401
155,5315,7,51.678314,50.4,1.2783127
156,5315,8,167.8226,168.7,-0.87739563
157,5315,9,20.820501,21.3,-0.4794979
158,5316,0,127.37631,128.5,-1.1236877
159,5316,1,128.3351,128.1,0.23509216
160,5316,2,131.9899,132.8,-0.81010437
161,5316,3,128.34404,128.1,0.24403381
162,5316,4,127.50604,128.5,-0.9939575
163,5316,5,136.6894,138.6,-1.9105988
164,5316,6,189.1037,190.0,-0.89630127
165,5316,7,113.61023,113.5,0.11022949
166,5316,8,157.31058,163.6,-6.2894287
167,5316,9,17.725214,18.9,-1.1747856
168,5316,10,169.3406,168.0,1.3406067
169,5316,11,20.639711,21.4,-0.76028824
170,5317,0,154.07028,155.8,-1.7297211
171,5317,1,60.15452,61.6,-1.4454803
172,5317,2,39.61261,39.9,-0.28739166
173,5317,3,192.644,191.9,0.7440033
174,5317,4,99.83171,101.9,-2.0682907
175,5317,5,57.117363,57.5,-0.38263702
176,5317,6,33.472927,33.5,-0.027072906
177,5317,7,80.7265,70.8,9.926498
178,5317,8,67.37877,65.1,2.2787704
179,5317,9,31.126253,30.4,0.7262535
180,5317,10,71.126045,69.8,1.3260422
181,5317,11,25.485373,27.8,-2.3146267
182,5317,12,20.780046,23.0,-2.2199535
183,5317,13,20.701227,20.3,0.40122795
184,5317,14,23.177364,24.5,-1.3226357
185,5318,0,64.045395,63.5,0.5453949
186,5318,1,70.71699,71.5,-0.7830124
187,5318,2,35.795258,36.2,-0.4047432
188,5318,3,33.061066,33.5,-0.43893433
189,5318,4,31.432472,32.3,-0.867527
190,5318,5,20.959293,20.3,0.6592941
191,5318,6,30.02072,30.9,-0.8792801
192,5318,7,53.86959,51.7,2.16959
193,5318,8,19.219707,18.8,0.41970825
194,5318,9,34.77546,33.9,0.87545776
195,5318,10,26.543802,25.3,1.243803
196,5318,11,29.220346,28.9,0.32034683
197,5318,12,130.9074,130.6,0.3073883
198,5318,13,131.24626,134.6,-3.3537445
199,5318,14,67.295166,68.9,-1.6048355
200,5318,15,24.455147,23.4,1.0551472
201,5319,0,117.26596,116.8,0.46595764
202,5319,1,159.28995,159.6,-0.3100586
203,5319,2,118.50922,119.2,-0.69078064
204,5319,3,129.72675,130.3,-0.57325745
205,5319,4,123.98122,124.2,-0.21878052
206,5319,5,113.91986,113.1,0.81986237
207,5319,6,118.1674,118.7,-0.5326004
208,5319,7,55.89879,55.1,0.79879
209,5320,0,132.58598,133.3,-0.7140198
210,5320,1,128.49228,130.8,-2.307724
211,5320,2,156.51077,157.7,-1.1892242
212,5320,3,128.77734,130.4,-1.6226501
213,5320,4,112.87018,115.6,-2.7298203
214,5320,5,111.422455,112.7,-1.2775421
215,5320,6,117.55585,115.8,1.7558441
216,5320,7,117.315796,115.6,1.7157974
217,5320,8,35.624065,35.6,0.024066925
218,5320,9,30.369987,30.7,-0.33001328
219,5320,10,30.187656,30.7,-0.51234436
220,5320,11,30.365292,30.7,-0.33470917
221,5321,0,74.11701,68.5,5.617012
222,5321,1,71.67743,68.5,3.1774292
223,5321,2,58.14499,68.5,-10.355011
224,5321,3,63.941456,58.6,5.3414574
225,5321,4,63.025417,58.6,4.425419
226,5321,5,64.084854,58.6,5.4848557
227,5321,6,31.497135,30.1,1.3971348
228,5321,7,24.37528,25.8,-1.4247189
229,5321,8,26.454702,26.3,0.15470314
230,5321,9,24.808712,25.8,-0.99128723
231,5321,10,29.984642,30.1,-0.11535835
232,5321,11,31.231882,30.1,1.1318817
233,5321,12,25.093807,25.8,-0.706192
234,5321,13,26.378279,26.3,0.078279495
235,5321,14,24.90181,25.8,-0.89818954
236,5321,15,29.890953,30.1,-0.20904732
237,5321,16,31.318811,30.1,1.218811
238,5321,17,25.962204,25.8,0.16220474
239,5321,18,26.837109,26.3,0.5371094
240,5321,19,26.812477,25.8,1.0124779
241,5321,20,32.493633,30.1,2.393633
242,5322,0,55.491444,57.1,-1.6085548
243,5322,1,55.59195,57.1,-1.508049
244,5322,2,55.911842,57.1,-1.1881561
245,5322,3,56.326492,57.1,-0.77350616
246,5322,4,56.815865,57.1,-0.2841339
247,5322,5,56.07552,57.1,-1.0244789
248,5322,6,45.482224,46.7,-1.2177773
249,5322,7,45.94281,46.7,-0.7571907
250,5322,8,46.319794,46.7,-0.38020706
251,5323,0,58.387253,56.7,1.687252
252,5323,1,36.271217,38.7,-2.4287834
253,5323,2,19.209276,20.2,-0.99072456
254,5323,3,37.886135,37.3,0.58613586
255,5323,4,220.2433,221.3,-1.0567017
256,5323,5,36.21378,36.9,-0.6862221
257,5323,6,26.402699,26.4,0.0026988983
258,5323,7,26.30524,26.4,-0.09475899
259,5323,8,35.777706,36.9,-1.1222954
260,5324,0,62.527447,57.7,4.827446
261,5324,1,36.170166,31.7,4.4701653
262,5324,2,21.243687,18.7,2.543686
263,5324,3,40.570488,43.4,-2.8295135
264,5324,4,44.064354,43.6,0.46435547
265,5324,5,36.40317,31.7,4.703171
266,5324,6,20.341179,18.7,1.6411781
267,5324,7,42.060425,43.4,-1.3395767
268,5324,8,44.125496,43.6,0.52549744
269,5324,9,27.02726,26.4,0.6272602
270,5324,10,26.593864,25.6,0.99386406
271,5324,11,25.91474,26.4,-0.48526
272,5324,12,25.00623,25.6,-0.593771
273,5325,0,43.89779,47.7,-3.8022118
274,5325,1,39.458427,38.4,1.0584259
275,5325,2,23.84871,24.5,-0.6512909
276,5325,3,25.073637,24.5,0.573637
277,5325,4,38.03051,38.8,-0.7694893
278,5325,5,37.044823,37.2,-0.15517807
279,5325,6,22.538828,24.0,-1.4611721
280,5325,7,41.109,41.5,-0.39099884
281,5325,8,210.22104,211.9,-1.6789551
282,5325,9,52.63032,53.5,-0.8696785
283,5326,0,20.198084,18.8,1.3980846
284,5326,1,22.461922,21.9,0.5619221
285,5326,2,23.190617,22.1,1.0906162
286,5326,3,23.500757,22.6,0.90075684
287,5326,4,150.22295,146.7,3.5229492
288,5326,5,97.592896,101.8,-4.2071075
289,5326,6,154.95375,161.8,-6.8462524
290,5326,7,32.982548,30.4,2.5825481
291,5327,0,106.38611,107.3,-0.91389465
292,5327,1,160.8884,163.7,-2.8115997
293,5327,2,108.123,107.3,0.82299805
294,5327,3,135.74358,143.5,-7.756424
295,5327,4,137.96483,136.1,1.8648224
296,5327,5,143.02219,143.5,-0.47781372
297,5327,6,162.87029,161.1,1.7702789
298,5327,7,15.2354355,14.9,0.33543587
299,5327,8,15.199181,14.9,0.29918098
300,5328,0,132.41115,133.1,-0.68885803
301,5328,1,113.280716,113.5,-0.21928406
302,5328,2,132.60223,133.1,-0.49777222
303,5328,3,121.58498,122.7,-1.1150208
304,5328,4,154.00818,154.2,-0.19181824
305,5328,5,121.519135,122.7,-1.1808624
306,5328,6,74.21738,72.7,1.5173798
307,5328,7,118.38472,118.4,-0.015281677
308,5328,8,142.62703,142.5,0.12702942
309,5328,9,113.62756,114.0,-0.37243652
310,5328,10,24.704731,24.8,-0.09526825
311,5328,11,24.66481,24.8,-0.13518906
312,5329,0,116.6325,115.7,0.93250275
313,5329,1,136.15158,137.1,-0.9484253
314,5329,2,41.52188,41.0,0.5218811
315,5329,3,37.26709,37.4,-0.13291168
316,5329,4,19.0303,19.4,-0.36969948
317,5329,5,143.59546,144.0,-0.40454102
318,5329,6,113.07045,112.5,0.5704498
319,5330,0,17.84307,16.5,1.3430691
320,5330,1,38.745537,38.8,-0.054462433
321,5330,2,70.27681,70.0,0.2768097
322,5330,3,70.2753,70.0,0.27529907
323,5330,4,39.396095,36.5,2.8960953
324,5330,5,16.95005,18.5,-1.5499496
325,5330,6,14.769281,15.0,-0.23071861
326,5331,0,143.28297,147.4,-4.1170197
327,5331,1,39.098152,43.3,-4.201847
328,5331,2,127.15227,131.0,-3.8477325
329,5331,3,133.12401,132.0,1.1240082
330,5331,4,127.57805,127.5,0.078048706
331,5331,5,36.054806,35.5,0.55480576
332,5331,6,134.71259,137.4,-2.6874084
333,5331,7,116.172615,115.0,1.172615
334,5332,0,140.89163,143.4,-2.5083618
335,5332,3,40.59812,40.5,0.09812164
336,5332,5,118.48634,118.1,0.3863449
337,5332,6,34.82749,34.9,-0.072509766
338,5332,7,20.986555,21.2,-0.21344566
339,5332,8,21.3018,21.7,-0.398201
340,5332,9,32.48974,32.4,0.08973694
341,5332,10,19.231752,19.7,-0.46824837
342,5332,11,19.253716,20.0,-0.7462845
343,5333,0,122.91275,123.2,-0.2872467
344,5333,1,131.22049,128.3,2.9204865
345,5333,2,131.22379,128.3,2.9237823
346,5333,3,122.77147,123.2,-0.42852783
347,5333,4,134.37747,134.6,-0.22253418
348,5333,5,134.45193,134.6,-0.14807129
349,5333,6,167.01968,162.7,4.319687
350,5333,7,167.02182,162.7,4.321823
351,5333,8,62.291927,64.7,-2.4080696
352,5333,9,78.635025,76.4,2.2350235
353,5333,10,77.080215,80.0,-2.9197845
354,5334,0,10.981736,10.4,0.58173656
355,5334,1,30.183092,30.6,-0.41690826
356,5334,2,53.43943,52.6,0.83943176
357,5334,3,37.266304,37.3,-0.03369522
358,5334,4,28.713446,28.4,0.31344604
359,5334,5,22.73056,22.9,-0.16943932
360,5334,6,14.0797,14.1,-0.020299911
361,5335,0,36.676254,33.9,2.7762527
362,5335,1,37.280724,37.5,-0.21927643
363,5335,2,149.7099,144.4,5.309906
364,5335,3,111.96655,111.2,0.7665558
365,5336,0,35.113243,37.5,-2.386757
366,5336,1,36.191555,35.4,0.7915535
367,5336,2,168.72916,169.5,-0.7708435
368,5336,3,39.71505,43.3,-3.5849495
369,5336,4,46.77903,43.7,3.079029
370,5336,5,22.070518,22.5,-0.4294815
371,5336,6,82.85664,84.5,-1.6433563
372,5336,7,74.04961,72.6,1.4496078
373,5336,8,199.81104,199.3,0.5110321
374,5337,0,121.20679,115.1,6.1067886
375,5337,1,142.6948,140.5,2.1947937
376,5337,2,187.87253,188.9,-1.0274658
377,5337,3,37.065224,35.4,1.6652222
378,5337,4,159.4122,158.2,1.212204
379,5337,5,160.70944,159.5,1.2094421
380,5338,0,188.71492,193.7,-4.985077
381,5338,1,124.93573,121.9,3.0357285
382,5338,2,165.60275,166.9,-1.2972412
383,5338,3,48.66795,44.3,4.3679504
384,5338,4,152.54652,149.4,3.1465302
385,5338,5,34.738598,35.0,-0.26140213
386,5338,6,29.178392,28.9,0.2783928
387,5338,7,28.443127,28.9,-0.45687294
388,5338,8,28.371593,28.9,-0.52840614
389,5338,9,170.86725,171.8,-0.9327545
390,5339,0,30.760355,27.0,3.760355
391,5339,1,198.2109,195.5,2.710907
392,5339,2,56.150925,58.9,-2.7490768
393,5339,3,38.78834,36.5,2.2883415
394,5340,0,112.556244,109.4,3.1562424
395,5340,1,121.6368,122.0,-0.36319733
396,5340,2,121.03967,122.0,-0.96032715
397,5340,3,113.69978,109.4,4.299782
398,5340,4,137.68549,132.2,5.485489
399,5340,5,136.04063,132.2,3.8406372
400,5340,6,165.81601,168.1,-2.2839966
401,5341,0,114.15759,113.7,0.45759583
402,5341,1,130.61882,131.5,-0.8811798
403,5341,2,119.08641,119.4,-0.313591
404,5341,3,130.51407,131.5,-0.9859314
405,5341,4,114.15751,113.7,0.4575119
406,5341,5,152.05893,151.0,1.0589294
407,5341,6,167.68001,167.2,0.480011
408,5341,7,51.887352,51.6,0.28735352
409,5342,0,130.88943,131.8,-0.91056824
410,5342,1,127.97536,127.9,0.07535553
411,5342,2,128.1942,127.9,0.29419708
412,5342,3,130.80681,131.8,-0.9931946
413,5342,4,125.79512,126.2,-0.4048767
414,5342,5,125.55874,126.2,-0.64125824
415,5342,6,87.36212,87.7,-0.33787537
416,5342,7,94.0256,93.8,0.22559357
417,5342,8,115.848145,115.8,0.04814148
418,5342,9,132.45653,133.4,-0.9434662
419,5342,10,114.69629,114.3,0.396286
420,5342,11,159.87929,160.0,-0.12071228
421,5342,12,114.67589,114.3,0.375885
422,5342,13,132.506,133.4,-0.8939972
423,5342,14,55.677696,55.6,0.077697754
424,5342,15,87.88287,87.7,0.18287659
425,5342,16,95.099045,93.8,1.2990417
426,5342,17,114.956154,115.8,-0.8438492
427,5342,18,132.80943,133.4,-0.5905609
428,5342,19,114.81329,114.3,0.5132904
429,5342,20,160.34595,160.0,0.34594727
430,5342,21,114.85564,114.3,0.55563354
431,5342,22,132.82294,133.4,-0.5770569
432,5342,23,55.671795,55.6,0.07179642
433,5343,0,157.12675,158.6,-1.4732513
434,5343,1,110.926544,110.5,0.4265442
435,5343,2,126.77344,127.4,-0.626564
436,5343,3,120.99208,120.7,0.29208374
437,5343,4,126.35643,128.1,-1.743576
438,5343,5,131.89436,132.6,-0.7056427
439,5343,6,55.768158,55.2,0.5681572
440,5343,7,30.317501,30.3,0.017501831
441,5343,8,10.562011,10.5,0.062010765
442,5343,9,70.754456,71.9,-1.145546
443,5344,0,136.34685,138.2,-1.8531494
444,5344,1,125.532074,127.5,-1.967926
445,5344,2,148.9613,148.1,0.8612976
446,5344,3,153.09088,152.5,0.59088135
447,5344,4,121.78853,123.8,-2.0114746
448,5344,5,203.38936,201.9,1.4893646
449,5344,6,77.00197,77.2,-0.19802856
450,5344,7,27.164528,27.5,-0.3354721
451,5344,8,27.29336,27.5,-0.20664024
452,5345,0,115.382484,115.9,-0.5175171
453,5345,1,139.0289,142.0,-2.9710999
454,5345,2,178.93546,176.4,2.5354614
455,5345,3,177.36497,180.2,-2.835022
456,5345,4,146.31613,146.9,-0.5838623
457,5345,5,128.40024,134.5,-6.099762
458,5345,6,134.29036,135.9,-1.6096344
459,5345,7,127.37544,129.4,-2.0245514
460,5345,8,154.66905,154.9,-0.23094177
461,5345,9,134.46689,147.9,-13.433105
462,5345,10,161.20236,160.7,0.5023651
463,5345,11,128.73328,128.7,0.03327942
464,5346,0,31.611574,31.3,0.31157494
465,5346,1,27.836178,27.5,0.33617783
466,5346,2,31.629616,31.3,0.32961655
467,5346,3,31.628239,31.3,0.32823944
468,5346,4,94.62639,93.6,1.0263901
469,5346,5,74.29361,73.6,0.69361115
470,5346,6,47.851173,48.2,-0.34882736
471,5346,7,53.744884,53.4,0.34488297
472,5346,8,25.888163,26.1,-0.21183777
473,5346,9,24.702452,24.2,0.50245094
474,5346,10,25.949234,26.1,-0.15076637
475,5346,11,53.602234,53.4,0.20223236
476,5347,0,126.05386,126.7,-0.6461334
477,5347,1,132.82115,134.5,-1.6788483
478,5347,2,133.20805,133.0,0.20805359
479,5347,3,125.61274,126.7,-1.0872574
480,5347,4,132.95801,132.9,0.058013916
481,5347,5,132.42494,133.9,-1.4750519
482,5347,6,182.335,183.8,-1.4649963
483,5347,7,133.59134,134.9,-1.3086548
484,5347,8,113.26796,113.0,0.2679596
485,5347,9,182.56015,184.9,-2.3398438
486,5347,10,117.10947,115.5,1.6094666
487,5347,11,133.2809,135.3,-2.019104
488,5347,12,120.123505,117.3,2.8235016
489,5347,13,150.4243,152.5,-2.0756989
490,5347,14,29.785414,29.6,0.18541336
491,5348,0,129.16624,131.4,-2.2337494
492,5348,1,132.97542,133.8,-0.82458496
493,5348,2,134.08209,135.6,-1.5179138
494,5348,3,127.34576,127.9,-0.554245
495,5348,4,135.96214,136.5,-0.53785706
496,5348,5,116.74077,117.6,-0.85923004
497,5348,6,132.47209,133.1,-0.6279144
498,5348,7,132.66208,133.0,-0.33792114
499,5348,8,126.30059,127.5,-1.1994095
500,5348,9,133.83614,134.7,-0.8638611
501,5348,10,133.85054,134.7,-0.8494568
502,5348,11,126.32254,127.5,-1.1774597
503,5348,12,183.09225,180.9,2.1922607
504,5348,13,182.9541,181.6,1.3540955
505,5348,14,117.701805,117.0,0.7018051
506,5349,0,108.14453,106.3,1.8445282
507,5349,1,127.26715,129.8,-2.5328522
508,5349,2,139.56757,140.5,-0.9324341
509,5349,3,126.50639,126.5,0.0063934326
510,5349,4,121.02618,124.1,-3.073822
511,5349,5,117.06311,118.0,-0.93688965
512,5349,6,127.827774,128.4,-0.57221985
513,5349,7,116.051704,117.2,-1.1482925
514,5349,8,141.15314,141.0,0.1531372
515,5350,0,187.07703,187.6,-0.52297974
516,5350,1,132.68056,133.9,-1.2194366
517,5350,2,146.77448,146.7,0.07447815
518,5350,3,182.6066,182.0,0.6065979
519,5350,4,159.42355,158.9,0.5235596
520,5350,5,108.06128,107.3,0.76127625
521,5350,6,34.67627,35.0,-0.32373047
522,5350,7,137.3866,136.0,1.3865967
523,5350,8,128.14409,129.5,-1.3559113
524,5350,9,128.42984,128.9,-0.4701538
525,5350,10,126.629906,127.1,-0.47009277
526,5350,11,128.41199,128.9,-0.4880066
527,5350,12,128.21866,129.5,-1.2813416
528,5350,13,56.472065,56.5,-0.027935028
529,5351,0,42.405388,42.8,-0.39461136
530,5351,1,209.13216,209.2,-0.067840576
531,5351,2,35.85835,36.1,-0.24164963
532,5351,3,7.856953,7.7,0.15695333
533,5351,4,43.970932,41.7,2.2709312
534,5351,5,12.842005,13.5,-0.6579952
535,5351,6,203.62183,203.4,0.22183228
536,5352,0,116.38533,116.6,-0.21466827
537,5352,1,157.82858,158.1,-0.27142334
538,5352,2,115.96753,116.3,-0.33247375
539,5352,3,127.40429,127.9,-0.49571228
540,5352,4,122.89199,123.8,-0.9080124
541,5352,5,146.22105,145.5,0.7210541
542,5352,6,79.17921,78.3,0.8792038
543,5352,7,162.84052,162.2,0.6405182
544,5352,8,21.353518,21.2,0.15351677
545,5352,9,41.62778,41.1,0.52778244
546,5352,10,72.85289,71.5,1.35289
547,5353,0,120.88957,118.6,2.2895737
548,5353,1,148.47153,145.5,2.971527
549,5353,2,148.10521,145.5,2.6052094
550,5353,3,120.8732,118.6,2.273201
551,5353,4,125.70012,126.3,-0.59988403
552,5353,5,125.45227,126.3,-0.84773254
553,5353,6,81.70145,78.7,3.0014496
554,5353,7,29.255833,26.4,2.855833
555,5353,8,29.99549,26.4,3.5954895
556,5353,9,82.54976,78.7,3.849762
557,5354,0,26.861866,24.8,2.0618668
558,5354,3,33.50312,31.4,2.1031208
559,5354,4,199.8648,198.4,1.4648132
560,5354,5,196.9751,200.9,-3.9248962
561,5354,6,24.31081,28.5,-4.18919
562,5354,7,171.62181,171.9,-0.27818298
563,5354,8,52.016678,51.2,0.8166771
564,5354,9,14.807653,15.4,-0.5923462
565,5354,10,22.055702,28.7,-6.6442986
566,5355,0,148.93735,147.0,1.9373474
567,5355,1,160.17213,160.5,-0.3278656
568,5355,2,116.098694,114.6,1.4986954
569,5355,3,142.28416,145.1,-2.8158417
570,5355,4,144.56993,143.0,1.569931
571,5355,5,95.35015,94.4,0.95014954
572,5355,10,12.189184,12.7,-0.5108156
573,5356,0,57.43409,58.0,-0.56591034
574,5356,1,77.69497,88.0,-10.305031
575,5356,3,38.430283,47.4,-8.969719
576,5356,4,58.605423,55.1,3.5054245
577,5356,5,26.634281,32.0,-5.365719
578,5356,6,25.747961,30.0,-4.252039
579,5356,7,43.18463,45.8,-2.615368
580,5356,8,178.32104,179.1,-0.7789612
581,5357,0,22.881853,27.1,-4.2181473
582,5357,1,24.919088,28.4,-3.4809113
583,5357,2,40.783455,44.6,-3.8165436
584,5357,3,40.19065,43.3,-3.1093483
585,5357,4,31.671747,33.1,-1.4282513
586,5357,5,59.81357,61.6,-1.7864304
587,5357,6,34.18179,35.3,-1.1182098
588,5357,7,59.069813,62.6,-3.5301857
589,5358,0,23.072346,25.5,-2.4276543
590,5358,1,24.638887,27.6,-2.961113
591,5358,2,40.80762,45.9,-5.0923805
592,5358,3,39.01177,40.2,-1.1882324
593,5358,4,31.557564,33.5,-1.9424362
594,5358,5,58.373413,59.2,-0.8265877
595,5358,6,33.5888,35.2,-1.6112022
596,5358,7,59.3128,61.7,-2.3871994
597,5359,0,45.966625,46.5,-0.5333748
598,5359,1,44.365997,44.7,-0.33400345
599,5359,2,47.551796,51.0,-3.448204
600,5359,3,46.48657,44.0,2.4865685
601,5359,4,135.64154,134.9,0.74154663
602,5359,5,135.92566,134.7,1.2256622
603,5359,6,59.545452,60.4,-0.8545494
604,5359,7,29.578587,31.1,-1.5214138
605,5359,8,60.632927,61.5,-0.86707306
606,5359,9,48.988243,52.0,-3.011757
607,5360,0,65.45155,64.9,0.5515518
608,5360,1,27.012024,26.7,0.31202316
609,5360,2,25.102583,24.3,0.8025837
610,5360,3,48.214363,46.7,1.5143623
611,5360,4,199.75522,200.5,-0.7447815
612,5360,5,154.74826,153.9,0.8482666
613,5360,6,80.86211,80.2,0.6621094
614,5360,7,28.059744,28.4,-0.34025574
615,5360,8,28.30334,28.4,-0.09665871
616,5360,9,28.11154,28.4,-0.28845978
617,5361,0,56.80163,55.1,1.7016296
618,5361,2,24.715256,23.8,0.9152565
619,5361,3,47.05651,46.6,0.45651245
620,5361,4,65.97475,63.5,2.4747467
