,mol_idx,atom_idx,predicted_shift,true_shift,error
197,5337,5,160.2898,159.5,0.7897949
198,5338,0,194.7876,193.7,1.0876007
199,5338,1,124.38538,121.9,2.485382
200,5338,2,165.88902,166.9,-1.0109711
201,5338,3,45.49391,44.3,1.1939125
202,5338,4,140.5473,149.4,-8.852692
203,5338,5,33.611725,35.0,-1.3882751
204,5338,6,29.94848,28.9,1.048481
205,5338,7,30.047512,28.9,1.1475124
206,5338,8,30.075684,28.9,1.175684
207,5338,9,169.43962,171.8,-2.360382
208,5339,0,31.115246,27.0,4.115246
209,5339,1,195.83505,195.5,0.3350525
210,5339,2,55.496517,58.9,-3.4034843
211,5339,3,38.174454,36.5,1.6744537
212,5340,0,112.87388,109.4,3.473877
213,5340,1,123.486534,122.0,1.4865341
214,5340,2,122.99444,122.0,0.9944382
215,5340,3,115.21313,109.4,5.8131256
216,5340,4,135.44685,132.2,3.2468567
217,5340,5,135.88408,132.2,3.684082
218,5340,6,168.47572,168.1,0.37571716
219,5341,0,113.65114,113.7,-0.048858643
220,5341,1,132.38681,131.5,0.8868103
221,5341,2,118.54298,119.4,-0.85702515
222,5341,3,131.92903,131.5,0.42903137
223,5341,4,113.440254,113.7,-0.25974274
224,5341,5,153.06583,151.0,2.0658264
225,5341,6,167.02782,167.2,-0.17218018
226,5341,7,51.25218,51.6,-0.34782028
227,5342,0,131.8947,131.8,0.094696045
228,5342,1,128.01543,127.9,0.11542511
229,5342,2,128.01167,127.9,0.11167145
230,5342,3,131.89998,131.8,0.099975586
231,5342,4,125.518326,126.2,-0.68167114
232,5342,5,125.527,126.2,-0.6729965
233,5342,6,91.563416,87.7,3.8634186
234,5342,7,90.76321,93.8,-3.0367966
235,5342,8,115.435165,115.8,-0.36483765
236,5342,9,133.0667,133.4,-0.33329773
237,5342,10,114.72158,114.3,0.42157745
238,5342,11,159.69395,160.0,-0.30604553
239,5342,12,114.302574,114.3,0.002571106
240,5342,13,133.07393,133.4,-0.32606506
241,5342,14,54.645737,55.6,-0.9542618
242,5342,15,91.5458,87.7,3.8458023
243,5342,16,90.83404,93.8,-2.9659653
244,5342,17,115.368095,115.8,-0.43190765
245,5342,18,133.30258,133.4,-0.09741211
246,5342,19,114.58596,114.3,0.28595734
247,5342,20,159.67082,160.0,-0.32917786
248,5342,21,114.15815,114.3,-0.14185333
249,5342,22,132.91429,133.4,-0.4857025
250,5342,23,54.649925,55.6,-0.95007324
251,5343,0,157.17918,158.6,-1.4208221
252,5343,1,111.34445,110.5,0.8444519
253,5343,2,128.441,127.4,1.0409927
254,5343,3,120.59542,120.7,-0.10457611
255,5343,4,126.79014,128.1,-1.3098679
256,5343,5,133.81236,132.6,1.2123566
257,5343,6,54.671417,55.2,-0.5285835
258,5343,7,31.331211,30.3,1.0312119
259,5343,8,10.293741,10.5,-0.20625877
260,5343,9,69.79908,71.9,-2.1009216
261,5344,0,137.13539,138.2,-1.0646057
262,5344,1,127.237114,127.5,-0.26288605
263,5344,2,148.52254,148.1,0.42253113
264,5344,3,152.05989,152.5,-0.44010925
265,5344,4,122.85993,123.8,-0.9400711
266,5344,5,205.04726,201.9,3.1472626
267,5344,6,74.58111,77.2,-2.6188889
268,5344,7,27.267754,27.5,-0.2322464
269,5344,8,27.25132,27.5,-0.24868011
270,5345,0,115.90624,115.9,0.0062408447
271,5345,1,139.06201,142.0,-2.9379883
272,5345,2,178.60435,176.4,2.204361
273,5345,3,177.70467,180.2,-2.4953308
274,5345,4,147.71297,146.9,0.812973
275,5345,5,128.61066,134.5,-5.8893433
276,5345,6,134.25723,135.9,-1.6427612
277,5345,7,127.28256,129.4,-2.1174316
278,5345,8,154.00055,154.9,-0.8994446
279,5345,9,134.96681,147.9,-12.933182
280,5345,10,161.79716,160.7,1.097168
281,5345,11,126.9388,128.7,-1.7612
282,5346,0,31.033096,31.3,-0.26690292
283,5346,1,27.167324,27.5,-0.33267593
284,5346,2,30.97932,31.3,-0.3206787
285,5346,3,31.010672,31.3,-0.28932762
286,5346,4,92.3578,93.6,-1.2421951
287,5346,5,72.3232,73.6,-1.2768021
288,5346,6,48.479996,48.2,0.27999496
289,5346,7,53.912823,53.4,0.5128212
290,5346,8,25.458082,26.1,-0.6419182
291,5346,9,24.505337,24.2,0.305336
292,5346,10,25.772007,26.1,-0.3279934
293,5346,11,53.542397,53.4,0.14239502
294,5347,0,126.66302,126.7,-0.036979675
295,5347,1,133.2076,134.5,-1.2924042
296,5347,2,134.30449,133.0,1.3044891
297,5347,3,126.51597,126.7,-0.18402863
298,5347,4,133.4948,132.9,0.59480286
299,5347,5,133.59407,133.9,-0.30592346
300,5347,6,182.16336,183.8,-1.6366425
301,5347,7,134.87419,134.9,-0.025802612
302,5347,8,111.965416,113.0,-1.034584
303,5347,9,184.83546,184.9,-0.06452942
304,5347,10,115.27675,115.5,-0.22325134
305,5347,11,134.93654,135.3,-0.36346436
306,5347,12,117.01241,117.3,-0.28759003
307,5347,13,154.33824,152.5,1.8382416
308,5347,14,29.02327,29.6,-0.5767307
309,5348,0,132.24042,131.4,0.8404236
310,5348,1,133.81526,133.8,0.015258789
311,5348,2,136.09932,135.6,0.49931335
312,5348,3,127.086876,127.9,-0.8131256
313,5348,4,137.17575,136.5,0.67575073
314,5348,5,117.50419,117.6,-0.09580994
315,5348,6,132.849,133.1,-0.25100708
316,5348,7,133.1976,133.0,0.19760132
317,5348,8,126.979004,127.5,-0.5209961
318,5348,9,134.11569,134.7,-0.5843048
319,5348,10,134.1411,134.7,-0.5588989
320,5348,11,127.01856,127.5,-0.48143768
321,5348,12,182.45325,180.9,1.5532532
322,5348,13,181.47408,181.6,-0.12593079
323,5348,14,116.22819,117.0,-0.77181244
324,5349,0,106.33848,106.3,0.038475037
325,5349,1,130.98314,129.8,1.183136
326,5349,2,141.63683,140.5,1.1368256
327,5349,3,124.8286,126.5,-1.671402
328,5349,4,123.06431,124.1,-1.0356903
329,5349,5,118.61539,118.0,0.61538696
330,5349,6,128.34554,128.4,-0.05445862
331,5349,7,116.04366,117.2,-1.1563339
332,5349,8,141.12285,141.0,0.12284851
333,5350,0,187.61327,187.6,0.013259888
334,5350,1,134.05785,133.9,0.15785217
335,5350,2,146.58623,146.7,-0.11376953
336,5350,3,182.88892,182.0,0.888916
337,5350,4,158.8266,158.9,-0.073394775
338,5350,5,107.254906,107.3,-0.04509735
339,5350,6,35.01668,35.0,0.016681671
340,5350,7,137.76587,136.0,1.7658691
341,5350,8,129.05788,129.5,-0.4421234
342,5350,9,128.88803,128.9,-0.011962891
343,5350,10,127.015205,127.1,-0.08479309
344,5350,11,128.83769,128.9,-0.062301636
345,5350,12,129.14766,129.5,-0.3523407
346,5350,13,55.703827,56.5,-0.7961731
347,5351,0,42.939377,42.8,0.1393776
348,5351,1,211.06038,209.2,1.8603821
349,5351,2,35.91904,36.1,-0.1809578
350,5351,3,7.988603,7.7,0.2886033
351,5351,4,40.812546,41.7,-0.887455
352,5351,5,13.282101,13.5,-0.21789932
353,5351,6,204.38322,203.4,0.9832306
354,5352,0,117.105995,116.6,0.5059967
355,5352,1,157.74196,158.1,-0.3580475
356,5352,2,115.92229,116.3,-0.37771606
357,5352,3,127.68603,127.9,-0.213974
358,5352,4,123.16709,123.8,-0.6329117
359,5352,5,145.57185,145.5,0.07185364
360,5352,6,77.81643,78.3,-0.4835739
361,5352,7,161.7298,162.2,-0.47019958
362,5352,8,21.40149,21.2,0.2014885
363,5352,9,40.756516,41.1,-0.34348297
364,5352,10,71.417145,71.5,-0.082855225
365,5353,0,120.64936,118.6,2.0493622
366,5353,1,145.21858,145.5,-0.28141785
367,5353,2,144.96945,145.5,-0.5305481
368,5353,3,120.677986,118.6,2.0779877
369,5353,4,126.26501,126.3,-0.034996033
370,5353,5,126.27169,126.3,-0.028312683
371,5353,6,81.02156,78.7,2.3215637
372,5353,7,28.958647,26.4,2.5586472
373,5353,8,28.809353,26.4,2.4093533
374,5353,9,81.11356,78.7,2.4135666
375,5354,0,26.722109,24.8,1.9221096
376,5354,3,31.834208,31.4,0.43420792
377,5354,4,201.16231,198.4,2.7623138
378,5354,5,199.5146,200.9,-1.3853912
379,5354,6,23.363987,28.5,-5.136013
380,5354,7,174.48814,171.9,2.58815
381,5354,8,50.927986,51.2,-0.27201462
382,5354,9,15.608322,15.4,0.20832253
383,5354,10,24.527287,28.7,-4.172714
384,5355,0,148.91502,147.0,1.9150238
385,5355,1,160.55243,160.5,0.0524292
386,5355,2,114.31546,114.6,-0.28453827
387,5355,3,142.50572,145.1,-2.594284
388,5355,4,144.54231,143.0,1.5423126
389,5355,5,96.659096,94.4,2.2590942
390,5355,10,12.893909,12.7,0.19390965
391,5356,0,56.01537,58.0,-1.9846306
392,5356,1,83.792755,88.0,-4.207245
393,5356,3,43.574303,47.4,-3.8256989
394,5356,4,56.55518,55.1,1.4551811
395,5356,5,28.746536,32.0,-3.2534637
396,5356,6,27.492855,30.0,-2.507145
397,5356,7,44.855755,45.8,-0.9442444
398,5356,8,180.19751,179.1,1.0975037
399,5357,0,24.503723,27.1,-2.5962772
400,5357,1,26.243862,28.4,-2.1561375
401,5357,2,43.437008,44.6,-1.1629906
402,5357,3,41.564095,43.3,-1.7359047
403,5357,4,32.94732,33.1,-0.15267944
404,5357,5,59.085487,61.6,-2.514511
405,5357,6,35.133396,35.3,-0.16660309
406,5357,7,59.909477,62.6,-2.6905212
407,5358,0,24.914722,25.5,-0.58527756
408,5358,1,28.781898,27.6,1.1818981
409,5358,2,43.428883,45.9,-2.471119
410,5358,3,39.481117,40.2,-0.7188835
411,5358,4,32.90638,33.5,-0.5936203
412,5358,5,56.15271,59.2,-3.0472908
413,5358,6,33.394085,35.2,-1.8059158
414,5358,7,57.426865,61.7,-4.273136
415,5359,0,48.21186,46.5,1.7118607
416,5359,1,43.62626,44.7,-1.0737419
417,5359,2,47.265106,51.0,-3.7348938
418,5359,3,49.477543,44.0,5.477543
419,5359,4,135.70256,134.9,0.8025665
420,5359,5,135.83221,134.7,1.1322174
421,5359,6,59.11486,60.4,-1.285141
422,5359,7,28.258167,31.1,-2.841833
423,5359,8,59.14469,61.5,-2.3553085
424,5359,9,45.554276,52.0,-6.4457245
425,5360,0,63.86886,64.9,-1.0311432
426,5360,1,29.261948,26.7,2.5619469
427,5360,2,23.934183,24.3,-0.36581612
428,5360,3,46.86186,46.7,0.1618576
429,5360,4,200.75847,200.5,0.25846863
430,5360,5,154.1371,153.9,0.23710632
431,5360,6,80.80636,80.2,0.6063614
432,5360,7,28.189938,28.4,-0.21006203
433,5360,8,28.11214,28.4,-0.28785896
434,5360,9,28.157324,28.4,-0.24267578
435,5361,0,57.1332,55.1,2.0332031
436,5361,2,24.558723,23.8,0.7587242
437,5361,3,47.839054,46.6,1.2390556
438,5361,4,65.71746,63.5,2.2174606
439,5361,5,175.60883,175.9,-0.2911682
440,5361,7,32.193386,32.1,0.093387604
441,5361,9,177.37987,178.0,-0.62013245
442,5361,10,38.93828,38.3,0.63827896
443,5361,11,26.94777,26.7,0.2477684
444,5361,12,26.88333,26.7,0.18332863
445,5361,13,26.90974,26.7,0.20973969
446,5362,0,58.959473,52.4,6.559471
447,5362,1,72.10469,69.7,2.4046936
448,5362,2,41.54013,43.3,-1.7598686
449,5362,3,71.488655,71.1,0.38865662
450,5362,4,55.739544,60.9,-5.1604576
451,5362,5,147.191,147.2,-0.009002686
452,5362,6,129.28514,128.7,0.58514404
453,5362,7,123.60813,123.7,-0.09186554
454,5362,8,147.68141,147.4,0.28141785
455,5362,9,123.72026,123.7,0.020263672
456,5362,10,129.047,128.7,0.34700012
457,5362,11,63.874397,61.2,2.6743965
458,5362,12,173.02873,173.3,-0.27127075
459,5362,13,60.90673,62.7,-1.7932701
460,5362,14,14.238127,14.4,-0.16187286
461,5363,0,103.67629,103.2,0.47629547
462,5363,2,59.395737,58.3,1.0957375
463,5363,3,128.1668,127.1,1.0667953
464,5363,4,70.62765,71.2,-0.57234955
465,5363,5,34.895958,36.4,-1.5040436
466,5363,6,56.528687,52.4,4.128685
467,5363,8,20.442408,20.9,-0.457592
468,5363,10,51.111115,52.1,-0.988884
469,5364,0,75.850876,73.4,2.4508743
470,5364,1,37.089413,38.3,-1.2105865
471,5364,2,65.94045,66.5,-0.5595474
472,5364,3,30.00122,30.3,-0.29877853
473,5364,4,21.862003,20.6,1.262003
474,5364,5,26.448883,26.5,-0.051116943
475,5364,6,27.664417,26.0,1.6644173
476,5364,7,23.663502,25.5,-1.8364983
477,5364,8,64.64511,64.0,0.6451111
478,5364,9,61.070923,63.5,-2.4290771
479,5364,12,15.928694,17.7,-1.771307
480,5365,0,118.58878,119.0,-0.41121674
481,5365,1,150.06767,148.6,1.4676666
482,5365,2,35.70619,34.9,0.8061867
483,5365,3,37.63955,36.9,0.7395477
484,5365,4,24.956753,24.7,0.256752
485,5365,5,68.56978,70.8,-2.2302246
486,5365,6,33.077522,32.2,0.8775215
487,5365,7,26.964611,28.2,-1.2353897
488,5365,8,22.049416,22.1,-0.050584793
489,5365,9,41.990353,41.9,0.090351105
490,5365,10,21.89635,23.6,-1.7036495
491,5366,0,116.53413,117.2,-0.66587067
492,5366,1,153.27104,150.6,2.6710358
493,5366,2,35.870564,34.8,1.0705643
494,5366,3,33.360588,34.6,-1.2394104
495,5366,4,24.531929,24.7,-0.16807175
496,5366,5,68.34354,67.9,0.44353485
497,5366,6,33.64697,32.2,1.4469681
498,5366,7,26.809765,27.7,-0.8902359
499,5366,8,22.061142,21.9,0.16114235
500,5366,9,41.542328,41.4,0.14232635
501,5366,10,22.247349,22.7,-0.45265198
502,5366,11,170.7229,170.7,0.022903442
503,5366,12,20.552542,21.4,-0.8474579
504,5367,0,27.014202,30.4,-3.3857975
505,5367,1,30.734821,30.5,0.23482132
506,5367,2,100.00179,92.7,7.301796
507,5367,3,177.57564,171.8,5.775635
508,5367,4,123.63487,124.7,-1.0651245
509,5367,5,141.20976,139.5,1.7097626
510,5367,6,34.460472,36.9,-2.4395294
511,5367,7,72.5127,75.6,-3.0872955
512,5367,8,167.10857,168.2,-1.0914307
513,5367,9,19.830399,21.4,-1.569601
514,5368,0,27.804598,30.3,-2.4954014
515,5368,1,30.546257,25.3,5.246258
516,5368,2,100.281075,92.1,8.181076
517,5368,3,177.50462,171.5,6.0046234
518,5368,4,123.19908,124.2,-1.0009155
519,5368,5,141.15428,140.2,0.95428467
520,5368,6,32.535854,33.1,-0.56414413
521,5368,7,71.14766,74.4,-3.2523422
522,5368,8,167.75859,168.0,-0.2414093
523,5368,9,18.664616,19.9,-1.235384
524,5369,0,40.1448,41.1,-0.9552002
525,5369,1,137.46382,137.3,0.16381836
526,5369,2,124.35618,125.0,-0.6438217
527,5369,3,138.05643,138.0,0.056427002
528,5369,4,124.585686,125.0,-0.41431427
529,5369,5,137.84972,137.3,0.54971313
530,5369,6,36.954277,39.0,-2.045723
531,5369,7,24.030117,23.7,0.33011627
532,5369,8,130.89955,131.2,-0.30044556
533,5369,9,130.82779,131.2,-0.37220764
534,5369,10,23.970505,23.7,0.270504
535,5369,11,37.07383,39.0,-1.9261703
536,5369,12,110.602066,111.3,-0.697937
537,5370,0,129.22037,129.0,0.22036743
538,5370,1,124.219444,124.2,0.019447327
539,5370,2,149.098,148.8,0.29800415
540,5370,3,124.29709,124.2,0.097091675
541,5370,4,129.3222,129.0,0.3222046
542,5370,5,139.81737,139.9,-0.08262634
543,5370,6,149.72089,148.9,0.82089233
544,5370,7,131.86832,131.6,0.26831055
545,5370,8,194.8125,192.9,1.9125061
546,5371,0,10.377005,13.1,-2.7229958
547,5371,1,8.513314,7.3,1.213314
548,5371,2,123.46161,122.6,0.8616104
549,5371,3,131.38876,131.3,0.088760376
550,5371,4,135.43243,135.4,0.032440186
551,5371,5,148.37605,148.1,0.27604675
552,5371,6,112.84681,111.9,0.94680786
553,5371,7,129.43439,129.3,0.13438416
554,5371,8,121.38319,120.1,1.2831879
555,5371,9,130.09123,129.3,0.79122925
556,5371,10,113.06896,111.9,1.1689606
557,5372,0,10.452181,13.1,-2.6478195
558,5372,1,8.409536,7.1,1.3095365
559,5372,2,123.27906,122.3,0.9790573
560,5372,3,131.0995,131.6,-0.50050354
561,5372,4,133.6279,135.1,-1.4721069
562,5372,5,154.55022,153.6,0.9502106
563,5372,6,111.6951,110.9,0.79509735
564,5372,7,126.375984,126.2,0.17598724
565,5372,8,139.0934,139.6,-0.50660706
566,5372,9,127.16325,126.2,0.96325684
567,5372,10,112.810036,110.9,1.9100342
568,5373,0,11.274927,11.3,-0.025073051
569,5373,1,9.796955,12.1,-2.3030453
570,5373,2,126.47884,123.9,2.5788422
571,5373,3,131.18196,136.4,-5.218033
572,5373,4,135.55247,135.4,0.15248108
573,5373,5,167.45149,166.8,0.65148926
574,5373,6,42.49542,43.0,-0.50458145
575,5373,7,133.43767,132.4,1.037674
576,5373,8,129.77316,129.1,0.67315674
577,5373,9,128.714,128.8,-0.085998535
578,5373,10,127.38439,127.5,-0.115608215
579,5373,11,128.71515,128.8,-0.084854126
580,5373,12,129.77003,129.1,0.6700287
581,5374,0,29.791647,27.5,2.291647
582,5374,1,25.311642,22.3,3.0116425
583,5374,2,23.611034,24.2,-0.58896637
584,5374,3,28.479435,28.6,-0.120565414
585,5374,4,40.850212,39.6,1.2502136
586,5374,5,45.830276,44.1,1.730278
587,5374,6,31.839378,30.1,1.739378
588,5374,7,156.88036,146.7,10.180359
589,5374,8,30.08813,26.4,3.6881313
590,5374,9,105.15656,104.0,1.1565628
591,5375,0,30.282772,30.8,-0.5172272
592,5375,1,53.820953,53.7,0.120952606
593,5375,2,152.62753,160.3,-7.67247
594,5375,3,40.07032,44.2,-4.1296806
595,5375,4,29.107405,23.3,5.8074055
596,5375,5,26.27682,27.0,-0.7231808
597,5375,6,43.450035,34.7,8.750034
598,5280,0,144.51517,144.8,-0.28483582
599,5280,1,139.58803,138.2,1.388031
600,5280,2,173.41127,172.5,0.91127014
601,5280,3,122.78307,118.0,4.7830734
602,5280,4,151.54082,152.6,-1.0591888
603,5280,5,125.68199,125.1,0.5819931
604,5280,6,134.35472,133.9,0.45472717
605,5280,7,134.12053,134.7,-0.5794678
606,5280,8,117.10691,120.8,-3.6930923
607,5280,9,20.523111,20.4,0.123111725
608,5280,10,123.07014,123.6,-0.52986145
609,5280,11,108.81459,104.4,4.414589
610,5280,12,147.70375,147.7,0.003753662
611,5280,13,149.1935,148.3,0.89349365
612,5280,14,108.9918,108.3,0.69179535
613,5280,15,122.541466,122.6,-0.058532715
614,5280,16,101.29315,101.6,-0.30684662
615,5281,0,27.049082,27.1,-0.05091858
616,5281,1,38.384254,37.1,1.284256
617,5281,2,27.04925,27.1,-0.050750732
618,5281,3,27.048443,27.1,-0.05155754
619,5281,4,27.049135,27.1,-0.050865173
620,5281,5,8.06706,7.1,0.96706057
621,5281,6,8.076363,7.1,0.9763627
622,5281,7,8.075141,7.1,0.97514105
